着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,2,コカボムクイーン,牝4,55,中井裕二,1:11.2,,**,11-9,35.3,76.3,13,492(+4),,,,[西]庄野靖志,三宅勝俊,"1,100.0"
2,5,9,クインズラミントン,牡5,57,Ｍ．デム,1:11.2,クビ,**,13-12,35.1,4.6,2,484(0),,,,[東]池上昌和,亀田和弘,440.0
3,5,10,シスル,牝4,55,木幡巧也,1:11.3,3/4,**,1-1,36.3,6.3,4,500(0),,,,[東]新開幸一,中村祐子,280.0
4,2,4,デルタバローズ,セ4,57,石橋脩,1:11.4,クビ,**,8-6,35.8,3.4,1,500(-10),,,,[東]堀宣行,猪熊広次,170.0
5,6,11,ブランメジェール,牝5,55,大野拓弥,1:11.6,1.1/4,**,2-2,36.5,10.7,5,476(0),,,,[東]高木登,ノルマンディーサラブレッドレーシング,110.0
6,8,16,ハクナマタタ,牡3,52,菅原明良,1:11.6,アタマ,**,2-2,36.5,29.1,9,498(+6),,,,[東]伊藤圭三,グランド牧場,
7,6,12,ダノンハイパワー,牡5,56,菊沢一樹,1:11.7,1/2,**,8-9,36.0,24.4,7,512(+12),,,,[東]菊沢隆徳,ダノックス,
8,1,1,メイショウラビエ,牝4,55,丸山元気,1:11.8,クビ,**,15-14,35.3,26.1,8,484(0),,,,[西]池添兼雄,松本好雄,
9,7,13,ナンベーサン,牡6,57,勝浦正樹,1:11.8,ハナ,**,10-9,36.0,335.5,16,494(+4),,,,[東]伊藤大士,宮原廣伸,
10,7,14,ショウナンガナドル,牡3,55,横山典弘,1:11.8,クビ,**,4-5,36.6,4.7,3,478(0),,,,[東]田中剛,国本哲秀,
11,4,7,グラスレオ,牡4,54,大塚海渡,1:11.9,1/2,**,6-6,36.6,99.0,15,500(+2),,,,[東]尾形和幸,半沢,
12,2,3,プリティマックス,牝5,54,横山武史,1:12.2,1.1/2,**,4-2,37.0,54.2,12,442(+6),,,,[東]菊川正達,丸岡啓一,
13,8,15,スーパーアキラ,牡4,57,津村明秀,1:12.5,1.3/4,**,11-13,36.6,31.0,10,514(0),,,,[東]矢野英一,井山登,
14,3,5,ケンデスティニー,牡4,54,藤田菜七,1:12.8,2,**,13-14,36.7,87.5,14,494(+4),,,,[西]森秀行,中西宏彰,
15,3,6,ブルーハワイアン,牝4,55,田中勝春,1:13.2,2.1/2,**,6-6,37.9,17.3,6,462(-2),,,,[東]田島俊明,村野康司,
16,4,8,ディアジラソル,牝4,55,戸崎圭太,1:13.5,1.1/2,**,16-16,36.3,47.0,11,444(+8),,,,[東]高橋裕,ディアレストクラブ,
