着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,11,グログラン,牝4,55,武士沢友,1:51.9,,**,9-9-7-4,37.0,20.1,7,476(-4),,,,[東]林徹,藤澤眞佐子,750.0
2,1,1,バンブトンハート,牝3,52,田中勝春,1:52.8,5,**,13-13-12-7,37.5,6.0,2,494(+2),,,,[東]粕谷昌央,樋口正蔵,300.0
3,2,2,ドゥエルメス,牝3,52,勝浦正樹,1:53.3,3,**,6-4-4-4,38.9,158.4,12,510(+8),,,,[東]畠山吉宏,大塚亮一,190.0
4,7,10,ププッピドゥ,牝3,52,北村宏司,1:53.6,1.3/4,**,2-2-2-2,39.6,7.1,3,492(-2),,,,[西]北出成人,岡浩二,110.0
5,6,9,スースー,牝3,52,井上敏樹,1:54.0,2,**,1-1-1-1,40.5,11.9,4,422(-4),,,,[東]大和田成,田中純一,75.0
6,5,7,ジェイエルノブレス,牝4,55,戸崎圭太,1:54.1,1/2,**,9-9-9-9,39.0,19.9,6,462(+16),,,,[東]小西一男,橋元幸人,
7,4,4,ラファーガ,牝7,55,丹内祐次,1:54.1,クビ,**,11-11-12-12,38.8,429.8,13,498(+20),,,,[東]本間忍,岡田壮史,
8,3,3,アルカイクスマイル,牝3,49,菅原明良,1:54.3,1.1/2,**,2-2-2-4,40.2,1.6,1,530(-4),,,,[東]高木登,梅田牧場,
9,8,13,シャルロッテミノル,牝3,52,内田博幸,1:54.4,クビ,**,7-7-7-9,39.5,45.2,9,526(-4),,,,[東]中舘英二,吉岡實,
10,4,5,ボンドロール,牝3,52,丸山元気,1:54.4,クビ,**,4-4-4-3,40.1,26.5,8,464(0),,,,[東]矢野英一,ディアレストクラブ,
11,5,6,クライベイビー,牝5,54,菊沢一樹,1:55.0,3.1/2,**,12-12-9-9,39.9,48.6,10,482(+10),,,,[東]菊沢隆徳,Ｇ１レーシング,
12,6,8,サイレントクララ,牝3,52,柴田善臣,1:55.4,2.1/2,**,7-8-9-12,40.4,63.4,11,500(+2),,,,[西]武幸四郎,吉田千津,
13,8,12,ホマレ,牝4,55,大野拓弥,1:56.2,5,**,4-4-6-7,41.7,15.0,5,458(-6),,,,[東]奥村武,ノルマンディーサラブレッドレーシング,
