着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,8,イルジオーネ,牝3,51,武藤雅,2:35.7,,**,9-10-9-8,37.7,9.2,4,496(+4),,,,[東]武藤善則,キャロットファーム,750.0
2,6,6,ワンダーラジャ,牡5,57,戸崎圭太,2:35.7,クビ,**,5-5-5-4,38.4,1.8,1,504(-2),,,,[西]石坂公一,山本能成,300.0
3,8,10,カマクラ,牝6,55,三浦皇成,2:35.8,クビ,**,6-6-5-4,38.4,14.2,6,466(0),,,,[東]戸田博文,市川義美ホールディングス,190.0
4,7,7,アポロプリンセス,牝4,55,木幡巧也,2:35.9,3/4,**,1-1-1-1,39.0,19.4,7,496(+4),,,,[東]岩戸孝樹,アポロサラブレッドクラブ,110.0
5,1,1,ミラクルユニバンス,牡6,54,服部寿希,2:35.9,クビ,**,4-3-5-2,38.5,27.9,8,446(-6),,,,[西]村山明,亀井哲也,75.0
6,2,2,ヨシヒコ,牡5,57,江田照男,2:36.3,2.1/2,**,2-2-2-2,39.2,9.1,3,486(-2),,,,[東]大江原哲,菊地祐司,
7,8,9,ロダルキラー,牡3,54,Ｍ．デム,2:37.2,5,**,6-6-8-8,39.6,4.0,2,510(+4),,,,[東]高橋裕,ディアレストクラブ,
8,3,3,ディライトラッシュ,牡5,54,菅原明良,2:37.2,ハナ,**,3-3-2-4,40.1,68.6,9,502(+4),,,,[東]堀井雅広,ノルマンディーサラブレッドレーシング,
9,5,5,リキサンゴルト,牡4,57,内田博幸,2:38.3,7,**,9-8-2-4,41.1,124.2,10,494(+4),,,,[東]奥平雅士,ハイパワー商事,
中,4,4,ロビンズソング,セ4,57,丸山元気,,,**,6-8-10-10,,13.8,5,524(-2),,,,[東]古賀慎明,吉田勝己,
