着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,1,ブラックヘイロー,牡3,54,ルメール,1:53.0,,**,5-5-5-5,35.9,2.1,1,494(0),,,,[東]高橋文雅,吉田和美,750.0
2,7,8,デッドアヘッド,牡3,54,杉原誠人,1:53.3,1.3/4,**,2-2-2-2,37.4,4.2,3,486(+8),,,,[東]藤沢和雄,社台レースホース,300.0
3,5,5,マックスアン,牡3,54,川田将雅,1:53.5,1.1/4,**,4-4-3-3,36.6,3.2,2,460(0),,,,[東]大和田成,ＴＵＲＦレーシング,190.0
4,6,6,サクラルーフェン,牡3,54,石橋脩,1:53.7,1.1/2,**,1-1-1-1,37.9,8.9,4,454(-4),,,,[東]尾関知人,さくらコマース,110.0
5,2,2,セイヴァリアント,牡3,54,三浦皇成,1:54.2,3,**,8-8-7-6,36.9,13.2,5,486(+4),,,,[東]中川公成,金田成基,75.0
6,8,10,ハイチーズ,牡4,57,松岡正海,1:54.8,3.1/2,**,10-10-10-9,37.2,148.9,8,504(+4),,,,[東]小島茂之,ローレルレーシング,
7,3,3,ボールドスパルタン,牡4,54,大塚海渡,1:54.9,3/4,**,3-3-3-3,38.0,224.7,10,476(+12),,,,[東]大和田成,増田陽一,
8,7,7,デストロイ,牡5,54,菅原明良,1:55.0,1/2,**,5-5-5-6,37.9,156.5,9,502(+2),,,,[東]高橋裕,諸岡慶,
9,8,9,シールート,セ4,57,内田博幸,1:55.4,2.1/2,**,7-7-7-8,38.1,47.2,6,498(0),,,,[東]古賀慎明,ゴドルフィン,
10,4,4,ローリエテソーロ,牡3,53,武藤雅,1:56.0,3.1/2,**,9-9-7-9,38.7,66.0,7,502(-10),,,,[東]高木登,了徳寺健二ホールディングス,
