着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,3,バイザディンプル,牝3,52,Ｍ．デム,1:52.5,,**,4-4-4-4,37.8,5.8,3,476(+8),,,,[西]安田隆行,増田和啓,750.0
2,7,10,ホウオウサマンサ,牝4,52,菅原明良,1:52.8,2,**,2-2-2-2,38.5,138.5,10,464(-8),,,,[東]尾形和幸,小笹芳央,300.0
3,5,6,タツオウカランブ,牝4,55,丸田恭介,1:53.1,1.1/2,**,11-10-11-9,37.9,108.8,9,488(0),,,,[東]古賀史生,鈴木高幸,190.0
4,8,11,エターナルディーバ,牝3,52,北村宏司,1:53.5,2.1/2,**,3-3-3-3,39.0,13.4,6,438(-10),,,,[西]清水久詞,社台レースホース,110.0
5,7,9,ストラトフォード,牝3,52,内田博幸,1:53.6,1/2,**,9-10-9-9,38.5,9.6,4,486(+6),,,,[東]竹内正洋,下河邉博,75.0
6,4,4,シャドウアイランド,牝4,55,ルメール,1:53.6,クビ,**,9-9-7-7,38.7,1.9,1,458(0),,,,[東]藤沢和雄,飯塚知一,
7,6,7,エフルラージュ,牝3,49,藤田菜七,1:53.7,クビ,**,1-1-1-1,39.4,5.2,2,488(+4),,,,[東]大竹正博,ノースヒルズ,
8,2,2,ドヒョウギワ,牝4,55,戸崎圭太,1:53.7,ハナ,**,7-7-9-7,38.7,20.2,7,492(-4),,,,[東]中野栄治,芳賀克也,
9,6,8,ボンドロール,牝3,51,菊沢一樹,1:53.9,1.1/4,**,7-7-6-4,39.1,21.3,8,464(+4),,,,[東]矢野英一,ディアレストクラブ,
10,5,5,アポロプリンセス,牝4,55,木幡巧也,1:54.1,1,**,6-4-4-4,39.5,11.3,5,492(+4),,,,[東]岩戸孝樹,アポロサラブレッドクラブ,
11,8,12,ボナデア,牝4,55,宮崎北斗,1:55.1,6,**,4-4-7-11,40.2,209.3,11,506(-2),,,,[東]中川公成,山上和良,
除,1,1,ラヴノット,牝4,52,小林凌大,,,**,,,---,,482(-6),,,,[東]小西一男,ノルマンディーサラブレッドレーシング,
