着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,16,ケイツーキナ,牝2,52,木幡育也,1:56.5,,**,2-2-2-1,37.9,4.1,2,460(+8),,,,[東]大江原哲,楠本勝美,500.0
2,2,4,エウロパ,牝2,54,木幡巧也,1:56.7,1.1/4,**,5-4-4-2,37.8,25.7,8,460(-4),,,,[東]尾形和幸,コロンバスサークル,200.0
3,8,15,ハイエストエンド,牡2,54,丸山元気,1:56.8,1/2,**,3-2-2-2,38.1,17.6,6,498(-4),,,,[東]小西一男,明栄商事,130.0
4,3,6,ベストランナー,牡2,54,北村宏司,1:57.9,7,**,6-4-4-5,39.0,2.4,1,486(-2),,,,[東]岩戸孝樹,ゴドルフィン,75.0
5,3,5,アベックフォルス,牡2,53,野中悠太,1:58.1,1.1/2,**,8-7-9-9,38.7,19.9,7,480(+2),,,,[東]加藤士津,田中義明,50.0
6,1,1,フルゴリラ,牡2,54,田中勝春,1:58.3,1,**,10-10-13-12,38.6,36.4,10,522(-4),,,,[東]小野次郎,Ｂａｓｉｃ,
7,6,12,トーセンタイミング,牡2,54,横山和生,1:58.4,1/2,**,1-1-1-2,39.8,83.9,14,466(-4),,,,[東]土田稔,島川隆哉,
8,7,13,スペラメント,牡2,54,横山典弘,1:58.4,ハナ,**,16-16-16-16,37.8,14.5,5,492(-2),,,,[東]和田勇介,吉田智,
9,4,7,リモテソーロ,牡2,54,津村明秀,1:58.4,クビ,**,9-7-6-6,39.3,151.7,15,506(+4),,,,[東]加藤士津,了徳寺健二ホールディングス,
10,2,3,ブロンテビーチ,牡2,54,戸崎圭太,1:58.7,1.1/2,**,3-4-6-6,39.7,7.6,3,490(-4),,,,[東]加藤征弘,フクキタル,
11,5,10,アポロアーリー,牡2,54,西田雄一,1:59.0,2,**,6-7-9-10,39.7,272.0,16,506(0),,,,[東]武藤善則,アポロサラブレッドクラブ,
12,5,9,アイシーブルー,牡2,54,勝浦正樹,1:59.2,1.1/4,**,15-13-9-10,39.8,66.7,12,426(0),,,,[東]田村康仁,ディアレストクラブ,
13,7,14,プロローグナンバー,牡2,51,藤田菜七,1:59.9,4,**,10-10-13-14,40.1,80.7,13,478(-4),,,,[東]根本康広,亀岡和彦,
14,6,11,マイネルロンド,牡2,54,柴田大知,1:59.9,クビ,**,13-13-15-14,39.9,60.3,11,448(-4),,,,[東]古賀慎明,サラブレッドクラブ・ラフィアン,
15,1,2,ウィルビーハッピー,牡2,54,大野拓弥,2:00.3,2.1/2,**,10-10-6-8,41.2,14.0,4,470(+2),,,,[東]奥村武,ノルマンディーサラブレッドレーシング,
16,4,8,ラインキャンドル,牝2,53,武藤雅,2:00.5,1,**,13-13-12-12,40.9,30.2,9,474(0),,,,[東]水野貴広,大澤繁昌,
