着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,8,ヴィエナブロー,牝3,49,藤田菜七,1:59.5,,**,1-1-1-1,34.4,11.3,5,446(-2),,,,[東]林徹,吉田千津,750.0
2,2,4,シトラスクーラー,セ6,54,菅原明良,1:59.8,2,**,12-10-10-7,33.9,95.4,13,458(+2),,,,[東]高木登,Ｇ１レーシング,300.0
3,1,1,マイネルステレール,牡3,54,丹内祐次,1:59.9,クビ,**,4-3-3-3,34.5,38.9,9,474(+6),,,,[東]菊川正達,サラブレッドクラブ・ラフィアン,190.0
4,3,5,フィデリオグリーン,牡3,53,野中悠太,2:00.1,1.1/2,**,10-10-11-10,34.1,11.8,6,496(+6),,,,[東]根本康広,斎藤光政,110.0
5,4,7,カナロアガール,牝3,52,北村宏司,2:00.2,3/4,**,8-7-7-7,34.5,6.1,4,462(+2),,,,[東]田村康仁,広尾レース,75.0
6,5,10,ライトカラカゼ,牡4,57,大野拓弥,2:00.3,クビ,**,12-13-13-12,34.0,18.5,8,476(+2),,,,[東]相沢郁,星野壽市,
7,2,3,タンタグローリア,牝5,55,戸崎圭太,2:00.3,クビ,**,4-5-3-3,34.9,3.6,1,416(-4),,,,[東]田島俊明,Ｇ１レーシング,
8,8,15,ダイワダグラス,牡3,54,三浦皇成,2:00.4,クビ,**,7-7-9-10,34.6,4.9,3,504(+2),,,,[東]鹿戸雄一,大城敬三,
9,3,6,マイネルエキサイト,牡3,54,柴田大知,2:00.5,3/4,**,2-2-2-2,35.3,42.0,10,482(+4),,,,[東]加藤士津,サラブレッドクラブ・ラフィアン,
10,5,9,メガディスカバリー,セ3,54,勝浦正樹,2:00.5,クビ,**,15-15-15-14,34.0,187.4,14,454(+4),,,,[東]水野貴広,有馬博文,
11,1,2,ウォルフズハウル,牡3,54,石橋脩,2:00.5,ハナ,**,8-7-7-5,34.8,4.5,2,468(0),,,,[東]栗田徹,ゴドルフィン,
12,6,11,サツキワルツ,牝4,55,丸田恭介,2:00.7,1.1/4,**,14-13-13-14,34.4,52.5,11,458(+2),,,,[東]蛯名利弘,小野博郷,
13,8,16,ミレフォリウム,牝4,55,福永祐一,2:00.8,1/2,**,4-5-6-7,35.2,16.4,7,480(0),,,,[東]中舘英二,サンデーレーシング,
14,7,13,クラウンマグマ,セ6,57,木幡巧也,2:01.8,6,**,16-16-16-16,35.0,571.1,16,458(+2),,,,[東]和田雄二,矢野恭裕,
15,6,12,ドリームマジック,牝5,55,松岡正海,2:01.8,アタマ,**,10-10-11-12,35.8,65.7,12,474(+4),,,,[東]松山将樹,堀口晴男,
16,7,14,ラッキーアドバンス,牡5,57,武士沢友,2:02.0,1,**,3-3-3-5,36.6,230.3,15,478(-6),,,,[東]勢司和浩,柳内正基,
