着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,1,ニーマルサンデー,牡5,60,江田勇亮,3:12.5,,,3-3-3-2,13.4,1.6,1,478(-4),,,,[東]田村康仁,板橋秋,780.0
2,7,7,ビーハグ,セ7,60,山本康志,3:12.9,2.1/2,,5-5-3-3,13.4,11.7,5,482(+2),,,,[東]松山将樹,岡田壮史,310.0
3,6,6,ルーラーキング,牡5,60,伴啓太,3:13.1,1.1/4,,9-9-7-5,13.4,28.5,7,464(-6),,,,[東]小笠倫弘,宮本貞雄,200.0
4,7,8,ストレイライトラン,牡4,60,五十嵐雄,3:13.1,ハナ,,1-1-1-1,13.4,6.2,3,478(-8),,,,[東]堀井雅広,ローレルレーシング,120.0
5,8,10,キールコネクション,牡7,60,蓑島靖典,3:13.4,2,,3-4-6-7,13.4,9.4,4,482(0),,,,[東]尾関知人,水上行雄,78.0
6,3,3,ファイアプルーフ,牡4,60,大江原圭,3:13.9,3,,6-5-5-5,13.5,21.8,6,502(0),,,,[東]根本康広,犬塚悠治郎,
7,4,4,クラウンレガシー,セ4,60,大庭和弥,3:16.5,大,,9-10-9-9,13.6,39.3,8,500(0),,,,[東]星野忍,矢野まり子,
8,5,5,フロリアヌス,牡4,60,上野翔,3:16.8,2,,2-2-2-4,13.7,56.1,9,458(-12),,,,[東]武藤善則,グリーンファーム,
9,2,2,インペリオーソ,牝4,58,石神深一,3:17.9,7,,7-7-8-8,13.7,5.8,2,476(+4),,,,[東]松山将樹,吉岡泰治,
10,8,9,グレートデー,牡3,58,高野和馬,3:23.2,大,,8-8-9-10,14.1,209.4,10,500(-6),,,,[東]加藤和宏,スピードファーム,
