着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,12,ワディアルヒタン,牝3,50,菅原明良,1:11.1,,**,1-1,36.6,36.5,9,442(+2),,,,[東]田村康仁,平井裕,750.0
2,3,6,メールデゾレ,牝3,52,武藤雅,1:11.7,3.1/2,**,3-2,36.9,3.6,2,456(-6),,,,[東]水野貴広,吉田千津,300.0
3,4,8,ホウオウモントレー,牝3,53,内田博幸,1:11.9,1.1/4,**,15-12,36.0,10.8,6,492(-8),,,,[東]矢野英一,小笹芳央,190.0
4,3,5,サトノユニゾン,セ4,57,戸崎圭太,1:12.0,クビ,**,8-7,36.8,3.3,1,504(+8),,,,[東]古賀慎明,サトミホースカンパニー,110.0
5,1,2,ステイホット,牝3,50,藤田菜七,1:12.0,クビ,**,5-4,37.1,7.8,4,466(+2),,,,[東]杉浦宏昭,小林善一,75.0
6,8,15,シアトルトウショウ,牝4,55,田中勝春,1:12.1,クビ,**,10-9,36.6,7.6,3,480(+4),,,,[東]萱野浩二,トウショウ産業,
7,8,16,ブルーシューズ,牡3,55,丹内祐次,1:12.2,3/4,**,5-4,37.2,85.3,10,458(+3),,,,[東]田島俊明,田島榮二郎,
8,1,1,ファムファタル,牝3,53,大野拓弥,1:12.4,1.1/2,**,3-4,37.6,12.4,7,486(+2),,,,[東]栗田徹,スリーエイチレーシング,
9,7,13,スマートアムール,牝5,55,武士沢友,1:12.5,クビ,**,16-15,36.4,105.2,12,470(+6),,,,[東]粕谷昌央,大川徹,
10,5,9,スリーミネルバ,牝5,53,木幡育也,1:12.5,クビ,**,12-15,36.7,183.3,14,448(+4),,,,[東]柄崎孝,永井商事,
11,7,14,ザベストエバー,牡5,57,三浦皇成,1:12.6,クビ,**,8-7,37.4,9.7,5,462(+2),,,,[東]武井亮,古賀慎一,
12,6,11,バットオールソー,牡4,57,石橋脩,1:12.6,ハナ,**,12-12,36.9,15.7,8,458(+8),,,,[東]大和田成,久保田定,
13,5,10,クロムウェル,牡3,55,江田照男,1:13.0,2.1/2,**,10-9,37.5,177.7,13,430(-6),,,,[東]加藤和宏,ミルファーム,
14,4,7,イリスファルコン,牝5,55,横山和生,1:13.1,クビ,**,7-9,38.0,99.3,11,438(+4),,,,[東]南田美知,菅原広隆,
15,2,4,シキシマ,牡4,57,原田和真,1:13.4,2,**,12-12,37.7,395.6,16,510(+6),,,,[東]小桧山悟,井山登,
16,2,3,キョウエイガウディ,牡5,57,岩部純二,1:14.9,9,**,2-2,40.2,257.6,15,504(-4),,,,[東]中川公成,田中晴夫,
