着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,4,ナリノメジャー,牝5,55,戸崎圭太,1:10.8,,**,1-1,36.8,3.2,2,480(-4),,,,[東]上原博之,成塚清志,750.0
2,3,3,スズノフブキ,セ5,57,武士沢友,1:11.0,1.1/4,**,4-4,36.2,10.0,5,480(-2),,,,[東]高橋裕,小紫嘉之,300.0
3,1,1,ハルメキ,牝4,52,山田敬士,1:11.0,ハナ,**,5-5,35.9,149.2,12,456(0),,,,[東]深山雅史,ヒダカ・ブリーダーズ・ユニオン,190.0
4,7,12,アポロチーター,牡3,55,木幡巧也,1:11.3,2,**,3-3,37.0,2.7,1,514(-2),,,,[東]岩戸孝樹,アポロサラブレッドクラブ,110.0
5,8,13,シルバーストーン,牡5,57,丸田恭介,1:11.4,クビ,**,7-6,36.2,8.5,3,504(+10),,,,[東]石栗龍彦,峰哲馬,75.0
6,8,14,プロトイチバンボシ,牡3,55,杉原誠人,1:11.7,2,**,11-11,35.7,32.2,8,500(0),,,,[東]浅野洋一,飯田真也,
7,5,7,ホーカスポーカス,牡4,54,藤田菜七,1:11.8,3/4,**,5-6,36.8,13.6,6,430(+2),,,,[東]根本康広,平賀久枝,
8,4,5,アミュリオン,牡3,55,三浦皇成,1:11.9,クビ,**,8-8,36.5,8.9,4,458(+4),,,,[東]藤原辰雄,吉澤克己,
9,2,2,アースヴィグラス,牝5,55,横山典弘,1:12.0,1/2,**,11-11,36.0,17.6,7,468(-6),,,,[東]粕谷昌央,松山増男,
10,5,8,ドゥモワゼル,牝5,52,菅原明良,1:12.0,クビ,**,2-2,37.9,38.1,9,470(+12),,,,[東]粕谷昌央,小田切統二,
11,4,6,スフィーダグリーン,牡5,57,勝浦正樹,1:12.1,3/4,**,8-8,36.6,277.5,14,556(-2),,,,[東]的場均,寳寄山拓樹,
12,6,9,イワネコゴシキ,牡3,54,武藤雅,1:12.2,1/2,**,10-10,36.5,39.3,10,496(0),,,,[東]小笠倫弘,丸山担,
13,7,11,アッシャムス,牝3,53,松岡正海,1:12.3,1/2,**,14-13,35.9,263.4,13,480(+2),,,,[東]武井亮,桑田牧場,
14,6,10,ゴムマリ,牝4,55,内田博幸,1:14.0,大,**,11-13,37.9,58.6,11,476(+2),,,,[東]浅野洋一,田頭勇貴,
