着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,2,エスターテ,牝4,52,松岡正海,1:07.6,,**,2-2,33.9,9.9,5,422(-4),,,,[東]伊藤伸一,グリーンスウォード,"1,854.3"
2,5,9,エンゲージリング,牝4,52,江田照男,1:07.7,1/2,**,1-1,34.1,10.6,6,494(+12),,,,[東]大江原哲,ミルファーム,739.8
3,2,3,ホープフルサイン,牡3,53,丹内祐次,1:07.8,1/2,**,6-7,33.7,7.5,3,482(+2),,,,[東]本間忍,アドバンス・サッポロ,464.9
4,3,5,エムティアン,牝3,51,武藤雅,1:07.8,アタマ,**,3-3,34.0,6.0,2,444(0),,,,[西]鮫島一歩,門別牧場,270.0
5,3,6,ナランフレグ,牡3,53,戸崎圭太,1:07.9,1/2,**,3-5,34.0,3.2,1,468(0),,,,[東]宗像義忠,西城公雄,182.0
6,2,4,ナンヨーアミーコ,牡6,56,柴田善臣,1:08.0,3/4,**,10-11,33.7,8.8,4,438(+4),,,,[東]宗像義忠,中村徳也,
7,1,1,ゲンキチハヤブサ,セ7,53,内田博幸,1:08.1,1/2,**,6-7,34.1,77.2,14,492(+2),,,,[西]川村禎彦,荒井元明,
8,5,10,ハーグリーブス,牡4,54,吉田豊,1:08.1,アタマ,**,14-15,33.6,12.0,7,498(0),,,,[東]尾関知人,水上ふじ子,
9,7,14,パーリオミノル,牝6,52,北村宏司,1:08.2,1/2,**,6-7,34.1,79.9,15,462(+2),,,,[西]北出成人,吉岡實,
10,7,13,タケショウベスト,牝5,53,三浦皇成,1:08.2,クビ,**,10-7,33.9,27.1,10,482(+8),,,,[東]田中清隆,ナイト商事,
11,6,12,コパノディール,牝6,52,藤田菜七,1:08.5,1.1/2,**,14-11,34.0,72.9,13,448(+6),,,,[東]武藤善則,小林照弘,
12,6,11,コロラトゥーレ,牝5,53,石橋脩,1:08.5,クビ,**,10-11,34.2,13.3,8,468(0),,,,[西]梅田智之,廣崎利洋ＨＤ,
13,8,15,ショウナンアエラ,牡5,55,大野拓弥,1:08.7,1.1/4,**,3-3,34.9,31.5,12,490(+8),,,,[東]奥村武,国本哲秀,
14,8,16,オデュッセウス,セ6,55,野中悠太,1:08.8,1/2,**,6-5,34.8,29.6,11,490(-2),,,,[東]稲垣幸雄,ユアストーリー,
15,4,7,イオラニ,セ8,52,丸山元気,1:08.9,1/2,**,10-11,34.5,24.4,9,488(+2),,,,[西]石坂公一,ノルマンディーサラブレッドレーシング,
除,4,8,ダイトウキョウ,牡7,55,武豊,,,**,,,---,,464(+2),,,,[東]戸田博文,市川義美,
