着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,6,オムニプレゼンス,牝2,54,三浦皇成,1:36.2,,**,6-6-6,35.6,8.2,3,438(-4),,,,[東]国枝栄,ゴドルフィン,500.0
2,5,10,ソスピタ,牝2,53,野中悠太,1:36.2,クビ,**,4-4-3,35.8,5.3,2,442(0),,,,[東]畠山吉宏,ビッグレッドファーム,200.0
3,1,2,ミルキーハート,牝2,54,木幡巧也,1:36.3,クビ,**,2-3-1,36.1,8.6,4,450(0),,,,[東]牧光二,伊東純一,130.0
4,8,15,アイルショウユー,牝2,54,大野拓弥,1:36.7,2.1/2,**,4-4-3,36.2,47.4,9,428(-4),,,,[東]岩戸孝樹,ミルファーム,75.0
5,4,8,ハローキャンディ,牝2,54,吉田隼人,1:36.9,1.1/2,**,13-12-12,35.8,106.0,13,430(-4),,,,[東]久保田貴,中西純穂,50.0
6,3,5,オウケンアマゾネス,牝2,54,北村宏司,1:37.2,1.3/4,**,6-6-9,36.5,27.7,7,428(+4),,,,[東]和田勇介,福井明,
7,5,9,アテザムール,牝2,54,石橋脩,1:37.3,1/2,**,9-9-6,36.5,16.6,6,472(+2),,,,[東]大竹正博,寺田心平,
8,1,1,サノマナ,牝2,53,横山武史,1:37.5,1.1/2,**,1-2-3,37.8,39.2,8,456(-4),,,,[東]栗田徹,佐野信幸,
9,2,4,クルワールデジール,牝2,54,丹内祐次,1:37.5,クビ,**,10-10-10,36.6,160.2,14,462(+8),,,,[東]宗像義忠,鈴木芳夫,
10,8,16,ピンポンダッシュ,牝2,54,的場勇人,1:37.7,1,**,2-1-2,38.0,51.8,10,420(0),,,,[東]的場均,長谷川守正,
11,7,14,スキニチーノ,牝2,54,江田照男,1:37.9,1,**,6-6-6,37.3,249.2,15,466(-8),,,,[東]石毛善彦,ミルファーム,
12,6,11,デュアルネイチャー,牝2,54,内田博幸,1:38.1,1.1/4,**,14-14-14,36.3,11.4,5,438(-14),,,,[東]国枝栄,Ｇ１レーシング,
13,4,7,エクメディノツルギ,牝2,51,菅原明良,1:38.6,3,**,10-10-10,37.7,73.8,11,432(-4),,,,[東]深山雅史,橋本慎太郎,
14,7,13,ヨネンサンクミ,牝2,52,木幡育也,1:38.6,ハナ,**,10-12-12,37.5,78.5,12,420(+8),,,,[東]佐藤吉勝,藤本彰,
15,6,12,デラベッピン,牝2,51,小林凌大,1:38.8,1.1/2,**,14-14-15,37.0,425.2,16,428(+2),,,,[東]浅野洋一,大田恭充,
中,2,3,ファートゥア,牝2,54,福永祐一,,,**,,,2.1,1,478(+16),,,,[東]手塚貴久,サンデーレーシング,
