着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,2,イモータルスモーク,牡2,54,Ｍ．デム,1:58.6,,**,1-1-1-1,39.1,3.5,1,470(0),,,,[東]金成貴史,レッドマジック,700.0
2,8,13,ベストランナー,牡2,54,北村宏司,1:59.1,3,**,4-4-5-3,39.2,22.4,7,488(0),,,,[東]岩戸孝樹,ゴドルフィン,280.0
3,7,11,ハイエストエンド,牡2,54,田辺裕信,2:00.7,10,**,6-4-8-8,40.4,25.9,8,502(0),,,,[東]小西一男,明栄商事,180.0
4,6,8,ヴァンダーファルケ,牡2,54,石橋脩,2:00.9,3/4,**,4-4-3-3,41.3,13.6,6,474(0),,,,[東]大和田成,長浜牧場,110.0
5,5,6,ラインキャンドル,牝2,53,武藤雅,2:01.1,1.1/4,**,12-12-8-8,40.7,30.0,9,474(0),,,,[東]水野貴広,大澤繁昌,70.0
6,5,7,トーセンタイミング,牡2,54,横山和生,2:01.5,2.1/2,**,10-11-10-10,40.9,68.3,11,470(0),,,,[東]土田稔,島川隆哉,
7,8,12,レベンディス,牡2,54,丸山元気,2:01.5,クビ,**,6-7-3-3,41.8,5.4,3,504(0),,,,[東]高柳瑞樹,シルクレーシング,
8,4,5,リモテソーロ,牡2,54,津村明秀,2:01.7,1,**,8-8-6-6,41.7,68.9,12,502(0),,,,[東]加藤士津,了徳寺健二ホールディングス,
9,4,4,フルゴリラ,牡2,54,田中勝春,2:02.2,3,**,2-3-2-2,42.7,12.7,5,526(0),,,,[東]小野次郎,Ｂａｓｉｃ,
10,3,3,ラテール,牡2,54,木幡初也,2:02.7,3,**,2-2-6-6,42.7,38.2,10,478(0),,,,[東]杉浦宏昭,島川隆哉,
11,1,1,ゴールドロード,牡2,54,勝浦正樹,2:02.9,1.1/4,**,8-8-12-11,41.9,183.8,13,442(0),,,,[東]水野貴広,有馬博文,
12,6,9,キャンベルタウン,牡2,54,戸崎圭太,2:03.5,3.1/2,**,10-10-11-12,42.6,3.6,2,470(0),,,,[東]斎藤誠,村野康司,
中,7,10,ベルウッドヨウサン,牡2,54,松岡正海,,,**,13-13-13,,8.8,4,494(0),,,,[東]中舘英二,鈴木照雄,
