着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,9,スティッフェリオ,牡5,56,丸山元気,2:12.0,,**,1-1-1-1,34.0,11.2,4,442(0),,,,[西]音無秀孝,社台レースホース,"6,770.0"
2,1,1,ミッキースワロー,牡5,56,菊沢一樹,2:12.3,1.3/4,**,9-9-8-8,33.4,4.9,3,476(-2),,,,[東]菊沢隆徳,野田みづき,"2,720.0"
3,4,4,グレイル,牡4,56,戸崎圭太,2:12.4,1/2,**,7-7-8-5,33.6,21.4,6,494(-16),,,,[西]野中賢二,カナヤマホールディングス,"1,710.0"
4,7,8,レイデオロ,牡5,58,福永祐一,2:12.4,ハナ,**,7-7-5-5,33.9,2.2,1,482(0),,,,[東]藤沢和雄,キャロットファーム,"1,000.0"
5,3,3,クレッシェンドラヴ,牡5,56,内田博幸,2:12.5,3/4,**,6-6-7-5,33.9,14.6,5,490(-8),,,,[東]林徹,広尾レース,670.0
6,2,2,ゴーフォザサミット,牡4,56,石橋脩,2:12.5,ハナ,**,3-3-2-2,34.3,25.6,7,504(+16),,,,[東]藤沢和雄,山本英俊,
7,8,10,ショウナンバッハ,牡8,56,吉田豊,2:12.6,3/4,**,10-9-10-9,33.6,79.2,8,450(-6),,,,[東]上原博之,国本哲秀,
8,6,6,エンジニア,牡6,56,津村明秀,2:12.8,1.1/4,**,5-5-5-3,34.3,286.6,10,480(-6),,,,[東]牧光二,高嶋祐子,
9,7,7,ウインブライト,牡5,58,松岡正海,2:13.5,4,**,3-3-4-3,35.1,3.0,2,494(+11),,,,[東]畠山吉宏,ウイン,
10,5,5,トニーファイブ,セ4,56,藤田菜七,2:16.2,大,**,2-2-2-9,38.0,171.2,9,444(+8),,,,[西]森秀行,トニー倶楽部,
