着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,16,アゴベイ,牝3,53,Ｍ．デム,1:07.2,,**,2-2,34.1,3.6,1,436(-4),,,,[東]尾関知人,ゴドルフィン,750.0
2,1,1,カステヘルミ,牝3,53,津村明秀,1:07.2,クビ,**,1-1,34.1,8.8,4,422(+8),,,,[東]岩戸孝樹,田頭勇貴,300.0
3,4,8,タイドオーバー,牝4,55,柴田大知,1:07.4,1.1/4,**,9-8,33.5,7.1,3,444(+6),,,,[東]勢司和浩,ビッグレッドファーム,190.0
4,7,13,コールザチューン,牝3,53,横山典弘,1:07.5,3/4,**,4-4,34.0,8.9,5,486(+8),,,,[東]上原博之,社台レースホース,110.0
5,5,10,レッドルチア,牝5,55,田中勝春,1:07.6,1/2,**,8-4,33.8,16.8,9,416(0),,,,[東]鹿戸雄一,東京ホースレーシング,75.0
6,6,12,スティルネス,牝3,53,戸崎圭太,1:07.8,1.1/4,**,6-7,34.1,4.0,2,424(+6),,,,[東]小島茂之,ロードホースクラブ,
7,1,2,ミヤコローズ,牝3,52,野中悠太,1:07.8,アタマ,**,12-12,33.5,14.9,8,422(+8),,,,[東]宗像義忠,吉田喜代司,
8,4,7,マルターズルーメン,牝4,55,勝浦正樹,1:07.8,アタマ,**,12-12,33.5,70.9,12,430(+2),,,,[東]堀井雅広,藤田在子,
9,8,15,ココリモアナ,牝4,55,北村宏司,1:07.8,クビ,**,11-10,33.8,43.3,11,456(+2),,,,[東]古賀慎明,美崎光二郎,
10,2,4,エレナレジーナ,牝3,52,武藤雅,1:07.8,ハナ,**,9-10,33.9,14.5,7,414(-2),,,,[東]加藤征弘,広尾レース,
11,2,3,ヴァルドワーズ,牝3,53,丸山元気,1:07.9,クビ,**,16-16,32.8,29.1,10,458(+14),,,,[東]和田正一,シルクレーシング,
12,3,5,シェヴェルニー,牝6,55,松岡正海,1:07.9,ハナ,**,14-14,33.3,144.7,13,436(-2),,,,[東]石栗龍彦,ミルファーム,
13,6,11,リュウグウヒメ,牝3,50,藤田菜七,1:07.9,クビ,**,2-2,34.8,11.2,6,432(-2),,,,[東]武井亮,深澤朝房,
14,3,6,マリーツァ,牝4,55,木幡巧也,1:08.2,1.3/4,**,15-14,33.4,289.7,14,468(0),,,,[東]竹内正洋,鈴木芳夫,
15,7,14,ラブリーアゲン,牝4,55,岩部純二,1:08.5,2,**,4-4,34.9,424.1,16,450(+12),,,,[東]萱野浩二,浅川皓司,
16,5,9,ソルオリーヴァ,牡5,55,木幡育也,1:09.3,5,**,6-8,35.6,404.2,15,480(-6),,,,[東]根本康広,ノルマンディーサラブレッドレーシング,
