着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,3,モアナ,牝5,55,戸崎圭太,1:32.9,,**,2-3-2,34.2,2.6,1,500(+2),,,,[東]高橋文雅,吉田和美,"1,845.2"
2,1,1,ルガールカルム,牝3,53,三浦皇成,1:33.2,1.3/4,**,10-10-10,33.5,4.4,2,466(+10),,,,[東]田村康仁,サンデーレーシング,737.2
3,2,2,エクレアスパークル,牡5,57,Ｍ．デム,1:33.3,1/2,**,6-5-6,34.2,5.9,3,474(-2),,,,[東]大和田成,李柱坤,463.6
4,4,4,チャンピオンルパン,牡8,57,横山和生,1:33.3,クビ,**,6-5-6,34.2,121.5,10,498(+4),,,,[東]勢司和浩,坪野谷和平,270.0
5,5,5,ヴァッシュモン,牡3,55,大野拓弥,1:33.3,ハナ,**,2-4-4,34.4,9.3,6,464(+4),,,,[東]栗田徹,山口功一郎,182.0
6,7,9,ワールドヘリテージ,牡4,57,横山典弘,1:33.3,アタマ,**,8-8-8,33.8,20.4,8,452(-4),,,,[東]金成貴史,谷岡毅,
7,7,10,レッドレグナント,牝4,55,丸山元気,1:33.4,クビ,**,2-2-2,34.8,18.5,7,478(0),,,,[東]大竹正博,東京ホースレーシング,
8,8,11,レジーナドーロ,牝4,55,石橋脩,1:33.4,ハナ,**,10-12-12,33.5,8.2,4,452(-6),,,,[東]堀宣行,Ｇ１レーシング,
9,6,8,エルプシャフト,牡6,57,内田博幸,1:33.6,1.1/4,**,8-8-8,34.1,40.5,9,450(-8),,,,[西]角居勝彦,サンデーレーシング,
10,5,6,テンクウ,牡4,57,丸田恭介,1:33.6,クビ,**,10-10-10,33.9,146.5,11,454(-2),,,,[東]奥村武,井山登,
11,8,12,ファミーユボヌール,牝5,55,津村明秀,1:33.7,1/2,**,1-1-1,35.4,174.6,12,462(-10),,,,[西]松永幹夫,原禮子,
12,6,7,ジョーアラビカ,牡5,57,北村宏司,1:33.7,クビ,**,2-5-4,34.6,9.1,5,500(0),,,,[西]清水久詞,上田けい子,
