着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,6,プリンサン,牝2,53,菊沢一樹,1:13.0,,**,2-2,39.1,23.1,6,426(+4),,,,[東]伊藤圭三,是枝浩平,500.0
2,5,8,ディーカラーズ,牡2,52,木幡育也,1:13.4,2.1/2,**,5-6,38.9,17.7,5,492(+6),,,,[東]高橋祥泰,鈴木芳夫,200.0
3,3,4,ジュニパーベリー,牝2,54,嶋田純次,1:13.5,クビ,**,4-3,39.5,13.0,4,454(-6),,,,[東]手塚貴久,ミルファーム,130.0
4,3,5,シゲルトリトン,牡2,54,柴田善臣,1:13.6,1/2,**,5-5,39.1,4.3,2,450(-4),,,,[東]水野貴広,森中蕃,75.0
5,4,7,ユウヒノプリンス,牡2,54,岩部純二,1:13.9,1.3/4,**,14-13,37.8,65.3,10,464(0),,,,[東]加藤和宏,坂田行夫,50.0
6,8,14,ショウナンサモン,牡2,54,津村明秀,1:13.9,クビ,**,1-1,40.2,5.8,3,490(-6),,,,[東]大竹正博,国本哲秀,
7,2,2,パトロン,牡2,54,丹内祐次,1:14.0,クビ,**,8-7,39.2,202.4,14,486(-10),,,,[東]本間忍,小田切有一,
8,8,15,エスプロジオーネ,牡2,51,藤田菜七,1:14.1,3/4,**,12-11,38.3,55.2,7,454(-2),,,,[東]青木孝文,岡田牧雄,
9,7,13,ディープシーブルー,牡2,54,杉原誠人,1:14.1,ハナ,**,13-13,38.2,94.5,11,410(+2),,,,[東]加藤和宏,ミルファーム,
10,6,11,カラーズオブラヴ,牝2,54,武士沢友,1:14.3,1,**,2-3,40.4,61.5,9,456(+6),,,,[東]和田勇介,グリーンスウォード,
11,1,1,カッチョカバロ,牡2,54,木幡巧也,1:14.3,クビ,**,8-9,39.4,1.9,1,488(0),,,,[東]牧光二,平田修,
12,5,9,グラディウス,牡2,54,伴啓太,1:14.6,1.3/4,**,7-7,39.9,181.3,13,460(-2),,,,[東]星野忍,田頭勇貴,
13,6,10,ラララ,牝2,51,菅原明良,1:15.0,2.1/2,**,11-11,39.5,130.5,12,414(0),,,,[東]武市康男,ＨｉｍＲｏｃｋＲａｃｉｎｇホールディングス,
14,7,12,ツクバブレイニー,牝2,54,木幡初也,1:15.9,5,**,10-10,40.9,58.3,8,450(+2),,,,[東]杉浦宏昭,細谷武史,
15,2,3,ミラクルライト,牡2,51,大塚海渡,1:22.2,大,**,15-15,41.6,242.0,15,448(+14),,,,[東]和田勇介,岡田牧雄,
