着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,8,ルフトシュトローム,牡3,56,内田博幸,1:37.3,,**,2-3-2,35.0,3.4,1,492(0),,,,[東]堀宣行,サンデーレーシング,600.0
2,8,16,メリディアン,牝3,54,石川裕紀,1:37.9,3.1/2,**,5-7-5,35.2,46.1,10,422(0),,,,[西]友道康夫,ロードホースクラブ,240.0
3,1,2,アルピニズム,牡3,56,Ｍ．デム,1:38.1,1.1/2,**,2-1-1,35.9,3.7,2,488(0),,,,[東]金成貴史,吉田照哉,150.0
4,3,5,パンゲア,牝3,54,北村宏司,1:38.2,1/2,**,5-5-4,35.6,17.9,7,442(0),,,,[東]伊藤大士,ニッシンホールディングス,90.0
5,2,4,ツキサエル,牡3,56,丸山元気,1:38.6,2.1/2,**,5-5-5,36.1,13.2,6,412(0),,,,[東]手塚貴久,星野壽市,60.0
6,5,9,アシュモレアン,牡3,56,シュタル,1:39.3,4,**,14-11-8,36.3,5.9,4,424(0),,,,[東]斎藤誠,Ｇ１レーシング,
7,3,6,サクラシャムロック,牡3,56,田辺裕信,1:39.5,1.1/4,**,1-2-3,37.3,5.9,3,474(0),,,,[東]田島俊明,さくらコマース,
8,4,7,ニシノアクシス,牡3,56,村田一誠,1:39.5,クビ,**,9-9-10,36.6,25.7,8,512(0),,,,[東]上原博之,西山茂行,
9,2,3,エンパイアブレイズ,牡3,56,井上敏樹,1:39.7,1,**,9-7-8,36.9,81.6,11,442(0),,,,[東]田島俊明,小原準一郎,
10,7,14,ヒラボクハーツ,牝3,54,松山弘平,1:39.8,3/4,**,9-13-12,36.5,33.6,9,478(0),,,,[東]大竹正博,平田牧場,
11,6,11,キングバーグ,牡3,55,野中悠太,1:39.8,アタマ,**,15-15-14,35.9,298.6,15,456(0),,,,[東]本間忍,長谷川兼美,
12,1,1,トーセンチェイサー,牡3,56,ミナリク,1:39.8,ハナ,**,15-11-12,36.8,11.0,5,428(0),,,,[東]加藤征弘,島川隆哉,
13,6,12,フォーチュネイト,牡3,56,田中勝春,1:39.9,クビ,**,5-9-11,37.0,98.6,12,464(0),,,,[東]松永康利,小林竜太郎,
14,5,10,キングオブキャロル,牡3,56,吉田豊,1:40.0,3/4,**,9-14-14,36.4,171.7,14,496(0),,,,[東]上原博之,ターフ・スポート,
15,8,15,ベストレイドプラン,牝3,54,和田竜二,1:40.1,3/4,**,4-4-7,37.7,112.5,13,400(0),,,,[東]和田勇介,安藤晋平,
16,7,13,キクマツ,牝3,54,菅原隆一,1:43.8,大,**,9-16-16,39.5,421.6,16,410(0),,,,[東]小野次郎,西本資史,
