着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,8,ヒラボククイーン,牝3,54,マーフィ,1:58.0,,**,2-1-1-1,40.4,5.7,3,462(0),,,,[東]国枝栄,平田牧場,600.0
2,1,2,ナーシサステソーロ,牝3,54,武藤雅,1:58.2,1,**,3-4-4-3,40.3,7.7,4,426(0),,,,[東]奥平雅士,了徳寺健二ホールディングス,240.0
3,3,6,アヴァニイ,牝3,54,ミナリク,1:58.7,3,**,13-12-8-8,39.9,5.1,2,518(0),,,,[東]加藤征弘,Ｃ．チェン,150.0
4,4,7,アネモネテソーロ,牝3,54,大野拓弥,1:58.8,1/2,**,1-2-2-2,41.1,2.3,1,480(0),,,,[東]高木登,了徳寺健二ホールディングス,90.0
5,7,13,ヤマトホープシップ,牝3,54,勝浦正樹,1:59.0,1.1/2,**,3-3-3-3,41.2,20.7,6,458(0),,,,[東]田村康仁,醍醐徹,60.0
6,2,4,キーリア,牝3,54,黛弘人,1:59.3,1.3/4,**,7-8-7-6,40.7,33.8,8,456(0),,,,[東]中野栄治,カタオカファーム,
7,1,1,レッドチアフル,牝3,54,北村宏司,2:00.0,4,**,7-7-4-5,42.0,10.5,5,424(0),,,,[東]中川公成,紅露純,
8,8,15,タイドライン,牝3,54,松岡正海,2:00.1,クビ,**,14-14-12-11,40.4,62.7,12,460(0),,,,[東]田島俊明,藤田在子,
9,8,16,バイオレットモーヴ,牝3,54,丹内祐次,2:00.4,2,**,16-16-14-12,40.3,338.3,16,470(0),,,,[東]竹内正洋,下河辺隆行,
10,6,11,ミューズ,牝3,52,菅原明良,2:00.4,アタマ,**,11-11-8-8,41.6,45.1,10,478(0),,,,[東]竹内正洋,パニオロ,
11,3,5,ドライブラン,牝3,54,木幡巧也,2:00.4,ハナ,**,3-4-6-7,42.0,21.7,7,462(0),,,,[東]牧光二,岡村善行,
12,6,12,モンパスタン,牝3,54,嘉藤貴行,2:01.0,3.1/2,**,7-9-8-8,42.3,39.9,9,442(0),,,,[東]大和田成,諸江幸祐,
13,7,14,ボンヌシャンス,牝3,54,田中勝春,2:02.2,7,**,10-12-15-12,41.9,52.4,11,482(0),,,,[東]宗像義忠,高橋文男,
14,2,3,マジェスティカリー,牝3,53,野中悠太,2:02.8,3.1/2,**,14-14-15-15,42.4,141.5,14,468(0),,,,[東]本間忍,日進牧場,
15,5,10,シャイニーステラ,牝3,54,江田照男,2:04.6,大,**,11-9-13-14,44.7,95.9,13,508(0),,,,[東]田村康仁,キャピタルクラブ,
16,5,9,ルミア,牝3,54,丸田恭介,2:09.5,大,**,3-4-11-16,50.2,281.0,15,502(0),,,,[東]石栗龍彦,岡田隆寛,
