着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,2,レッドルレーヴ,牝3,54,ルメール,2:01.7,,**,7-7-6-3,37.0,1.3,1,442(+6),,,,[東]藤沢和雄,東京ホースレーシング,510.0
2,4,6,コトブキテティス,牝3,54,武藤雅,2:01.8,1/2,**,14-14-9-8,36.8,17.0,5,432(-2),,,,[東]田島俊明,尾上松壽,200.0
3,5,9,ルカ,牡3,56,マーフィ,2:02.3,3,**,10-10-9-11,37.2,29.4,7,492(+4),,,,[東]戸田博文,窪田芳郎,130.0
4,6,11,アピテソーロ,牡3,56,田辺裕信,2:02.4,1/2,**,7-8-6-7,37.7,33.6,8,490(+6),,,,[東]奥平雅士,了徳寺健二ホールディングス,77.0
5,3,4,グラスデスティーノ,牡3,56,木幡巧也,2:02.4,アタマ,**,7-8-8-8,37.5,23.2,6,482(+14),,,,[東]牧光二,半沢,51.0
6,4,7,トーセンワンダー,牡3,56,吉田豊,2:02.5,1/2,**,4-4-4-3,38.1,16.6,4,504(+4),,,,[東]古賀史生,島川隆哉,
7,7,12,ブレーナード,牡3,56,ミナリク,2:02.8,1.3/4,**,13-12-13-12,37.4,88.8,10,436(+10),,,,[東]高橋祥泰,吉田勝己,
8,7,13,ペルージュ,牝3,54,大野拓弥,2:03.1,1.3/4,**,14-14-15-14,37.5,148.8,13,416(-4),,,,[東]中川公成,岡田牧雄,
9,2,3,ディンブラ,牝3,54,北村宏司,2:03.2,1/2,**,12-12-13-12,37.8,75.9,9,476(+16),,,,[東]上原博之,ノースヒルズ,
10,5,8,マイネルラクスマン,牡3,56,柴田大知,2:03.3,1/2,**,1-1-1-1,39.3,15.7,3,500(+2),,,,[東]金成貴史,サラブレッドクラブ・ラフィアン,
11,1,1,タイガ,牡3,56,勝浦正樹,2:03.7,2.1/2,**,10-10-9-8,38.6,110.0,11,502(-4),,,,[東]柄崎孝,三度屋,
12,6,10,フェデネージュ,牝3,54,吉田隼人,2:04.0,2,**,6-4-4-3,39.6,121.2,12,434(+2),,,,[東]国枝栄,嶋田賢,
13,8,14,ブライドグルーム,牡3,56,石橋脩,2:04.3,1.3/4,**,2-2-2-2,40.1,7.1,2,450(-2),,,,[東]堀宣行,社台レースホース,
14,8,15,サンヘイワード,牡3,56,西田雄一,2:04.7,2.1/2,**,3-3-2-3,40.5,406.6,15,460(+4),,,,[東]青木孝文,加藤ステーブル,
15,3,5,トウカイマナ,牝3,54,柴田善臣,2:06.1,8,**,4-4-12-15,40.9,197.5,14,454(-8),,,,[東]菊川正達,内村正則,
