着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,16,バーナードループ,牡3,56,ルメール,1:55.7,,**,2-2-1-1,39.5,1.1,1,510(+4),,,,[東]高木登,社台レースホース,510.0
2,1,1,マイネルイリャルギ,牡3,56,柴田大知,1:56.8,7,**,5-5-4-2,40.2,43.4,6,494(+14),,,,[東]高橋裕,サラブレッドクラブ・ラフィアン,200.0
3,3,6,アイアムイチリュウ,牡3,56,横山典弘,1:57.0,1.1/4,**,12-12-8-7,38.9,5.5,2,510(+8),,,,[東]奥平雅士,堀紘一,130.0
4,4,7,マラジェッツ,牡3,56,丸山元気,1:58.0,6,**,8-8-6-4,41.2,34.6,4,446(-2),,,,[東]上原博之,伊達敏明,77.0
5,7,13,グラスフレイバー,牡3,56,内田博幸,1:59.4,8,**,14-14-12-10,40.8,273.0,11,470(-2),,,,[東]松永康利,尾田信夫,51.0
6,6,12,スタインウェイ,牡3,56,北村宏司,1:59.4,ハナ,**,3-3-3-3,43.0,13.1,3,520(+10),,,,[東]古賀慎明,サンデーレーシング,
7,6,11,アイルビーメジャー,牡3,56,丹内祐次,2:00.0,3.1/2,**,3-3-4-6,43.4,47.3,7,460(+10),,,,[東]伊藤伸一,岡田壮史,
8,5,9,エコロダンサー,牝3,51,藤田菜七,2:00.9,5,**,15-15-14-13,41.9,41.3,5,410(-14),,,,[東]根本康広,原村正紀,
9,3,5,ラブオーソ,牝3,54,柴山雄一,2:01.0,1/2,**,8-9-8-9,42.9,332.3,13,438(-2),,,,[東]和田雄二,増田陽一,
10,4,8,ゴールドブション,牡3,53,山田敬士,2:01.5,3,**,12-12-11-12,43.0,236.8,10,506(+4),,,,[東]青木孝文,廣崎利洋ＨＤ,
11,7,14,ワイルドピット,牡3,55,菊沢一樹,2:01.6,1/2,**,1-1-2-4,45.4,188.7,9,428(-4),,,,[東]浅野洋一,ＴＵＲＨ,
12,2,4,ラッキーゾーン,牡3,56,柴田善臣,2:02.2,4,**,6-6-7-8,45.2,293.3,12,458(-10),,,,[東]本間忍,小田切有一,
13,5,10,マオノエピ,牝3,54,木幡巧也,2:02.6,2.1/2,**,10-10-12-14,43.9,88.6,8,478(+4),,,,[東]黒岩陽一,湯浅健司,
14,2,3,キタノアゲイン,牝3,54,嘉藤貴行,2:02.6,クビ,**,10-10-8-11,44.6,434.4,16,420(-2),,,,[東]松永康利,北所直人,
中,1,2,ラブロッソー,牝3,54,武士沢友,,,**,16-16,,382.3,14,480(-8),,,,[東]星野忍,増田陽一,
中,8,15,コーリング,セ3,54,菅原明良,,,**,6-7,,390.8,15,476(-4),,,,[東]深山雅史,河村祥史,
