着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,12,アラタ,牡3,56,大野拓弥,2:05.5,,**,10-10-14-11,36.9,20.1,7,466(+6),,,,[東]和田勇介,村田能光,510.0
2,3,6,カランクール,牝3,54,吉田豊,2:05.7,1.1/2,**,14-14-10-7,37.4,79.1,11,476(-4),,,,[東]粕谷昌央,日進牧場,200.0
3,7,13,ラインストリーム,牡3,56,武藤雅,2:05.8,1/2,**,15-14-3-1,38.1,148.7,13,450(+10),,,,[東]武藤善則,大澤繁昌,130.0
4,8,15,ガルナッチャ,牝3,54,横山和生,2:05.8,クビ,**,4-6-10-11,37.6,97.8,12,442(+2),,,,[東]高市圭二,チームユッキレーシング,77.0
5,8,16,ラストエクセル,牝3,54,Ｍ．デム,2:05.9,1/2,**,7-9-7-4,37.9,5.7,2,446(+2),,,,[東]伊藤大士,ニッシンホールディングス,51.0
6,5,9,シンドラー,牝3,54,丸山元気,2:06.0,1/2,**,12-12-3-6,38.3,8.0,5,490(+6),,,,[東]木村哲也,吉田勝己,
7,4,7,コスモレペティール,牝3,54,宮崎北斗,2:06.1,3/4,**,11-10-12-13,37.7,60.1,9,432(0),,,,[東]萱野浩二,ビッグレッドファーム,
8,6,11,フルールエトワール,牝3,54,内田博幸,2:06.6,3,**,7-7-12-13,38.2,7.8,4,490(0),,,,[東]上原博之,高松悟,
9,1,2,ジンジャーマン,牡3,55,菊沢一樹,2:06.6,ハナ,**,7-7-7-9,38.5,41.9,8,498(-2),,,,[東]伊藤圭三,是枝浩平,
10,7,14,ポーラーサン,牡3,56,ミナリク,2:06.7,1/2,**,3-3-3-2,39.1,5.8,3,460(-6),,,,[東]久保田貴,窪田康志,
11,3,5,アルマイナンナ,牝3,53,野中悠太,2:07.2,3,**,15-16-16-16,37.8,17.4,6,434(-2),,,,[東]高橋文雅,コウトミックレーシング,
12,5,10,アイオープナー,牝3,54,津村明秀,2:07.3,3/4,**,2-2-2-4,39.8,61.5,10,410(0),,,,[東]宗像義忠,サラブレッドクラブ・ラフィアン,
13,1,1,ヨルノトバリ,牝3,54,嘉藤貴行,2:07.7,2.1/2,**,12-12-15-15,39.0,328.4,15,452(0),,,,[東]奥平雅士,内田玄祥,
14,2,3,トロワシャルム,牡3,56,マーフィ,2:07.9,1.1/4,**,4-3-6-7,40.1,2.2,1,470(+18),,,,[東]鹿戸雄一,村野康司,
15,2,4,トーセンシュバリエ,牡3,56,松岡正海,2:08.4,3,**,4-5-7-9,40.4,186.6,14,450(+14),,,,[東]上原博之,島川隆哉,
16,4,8,レアード,牡3,56,石川裕紀,2:09.6,7,**,1-1-1-3,42.2,406.3,16,500(+2),,,,[東]久保田貴,ゴドルフィン,
