着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,9,アイスナイン,牡3,56,吉田豊,1:56.7,,**,2-2-2-2,39.5,1.5,1,492(+2),,,,[東]高橋文雅,石瀬浩三,510.0
2,3,4,シラカバ,牝3,54,武藤雅,1:58.7,大,**,1-1-1-1,41.5,6.1,2,452(+2),,,,[東]戸田博文,小濱忠一,200.0
3,8,14,イッツオーライト,牡3,56,北村宏司,1:58.7,アタマ,**,7-7-4-5,41.1,71.6,11,456(-8),,,,[東]竹内正洋,田島榮二郎,130.0
4,7,12,トーセンスプリント,牡3,56,横山和生,1:58.7,ハナ,**,4-4-4-3,41.1,28.5,7,474(-2),,,,[東]小野次郎,島川隆哉,77.0
5,5,8,セイカタチバナ,牡3,56,津村明秀,1:58.7,ハナ,**,8-7-7-6,40.7,13.1,4,482(-4),,,,[東]南田美知,久米大,51.0
6,6,11,アルヒミスト,牝3,54,宮崎北斗,1:59.1,2.1/2,**,3-2-3-3,41.8,80.8,12,412(-6),,,,[東]蛯名利弘,ブルースターズファーム,
7,4,7,エコロウィング,牡3,56,内田博幸,1:59.5,2.1/2,**,15-15-13-13,40.3,43.8,10,446(-4),,,,[東]深山雅史,原村正紀,
8,4,6,メイショウフガク,牡3,55,菊沢一樹,1:59.7,1.1/2,**,12-13-13-14,40.5,288.7,15,470(+2),,,,[東]和田勇介,松本好雄,
9,1,1,ゴールデンブランコ,牡3,56,石川裕紀,1:59.8,クビ,**,11-9-11-11,41.0,28.1,6,466(-4),,,,[東]奥村武,嶋田賢,
10,3,5,コミックラン,牡3,56,木幡巧也,2:00.2,2.1/2,**,4-4-7-8,42.2,7.6,3,460(0),,,,[東]牧光二,岡村善行,
11,2,2,クリノピチカート,牡3,54,木幡育也,2:00.6,2.1/2,**,14-14-12-12,41.6,22.8,5,462(+2),,,,[東]高市圭二,栗本博晴,
12,6,10,ヌンシーズ,牡3,56,江田照男,2:00.6,クビ,**,4-4-6-6,42.8,280.1,14,426(-4),,,,[東]清水英克,ヌンクラブ,
13,2,3,シエスタキー,牡3,56,ミナリク,2:00.9,1.3/4,**,9-9-9-9,42.4,33.3,8,488(0),,,,[東]高柳瑞樹,ＶｉｒｉｄｉａｎＫｅｉｂａＣｌｕｂ,
14,8,15,ニシノジェイピー,牡3,55,野中悠太,2:01.2,1.3/4,**,12-11-9-10,42.7,43.5,9,438(+6),,,,[東]田村康仁,西山茂行,
15,7,13,デルマジルコン,牝3,54,菅原隆一,2:05.2,大,**,9-11-15-15,45.8,276.1,13,444(+6),,,,[東]堀井雅広,浅沼廣幸,
