着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,6,ニーズヘッグ,牝3,54,横山和生,1:56.6,,**,1-1-1-1,40.1,2.5,1,478(0),,,,[東]小野次郎,ＹＧＧホースクラブ,510.0
2,4,8,ナスノフォルテ,牝3,54,横山武史,1:57.6,6,**,12-11-9-7,40.2,7.1,3,472(+12),,,,[東]武井亮,那須野牧場,200.0
3,7,13,エンジョイ,牝3,52,木幡育也,1:57.7,3/4,**,4-5-3-2,41.0,7.9,4,456(+2),,,,[東]田村康仁,島川隆哉,130.0
4,6,11,レッドカルム,牝3,54,石橋脩,1:57.9,1.1/2,**,2-2-2-2,41.3,11.2,7,522(-2),,,,[東]奥村武,東京ホースレーシング,77.0
5,1,2,タマノシュシュ,牝3,54,田辺裕信,1:57.9,アタマ,**,3-3-3-2,41.1,5.0,2,426(+6),,,,[東]菊川正達,玉腰勇吉,51.0
6,8,16,ディーズギャラント,牝3,52,菅原明良,1:57.9,ハナ,**,10-10-9-9,40.4,10.6,6,444(-2),,,,[東]藤原辰雄,秋谷壽之,
7,5,9,グッドフェイム,牝3,51,藤田菜七,1:58.3,2.1/2,**,12-13-7-7,41.1,125.3,11,462(-6),,,,[東]和田正一,社台レースホース,
8,4,7,キラークイーン,牝3,54,大野拓弥,1:58.7,2.1/2,**,10-11-12-12,40.9,114.4,10,444(0),,,,[東]久保田貴,村木隆,
9,7,14,バルバレスコ,牝3,54,マーフィ,1:59.0,2,**,7-5-3-5,42.2,9.6,5,478(0),,,,[東]宗像義忠,シルクレーシング,
10,1,1,カフェレヨン,牝3,54,津村明秀,1:59.5,3,**,14-14-13-12,41.6,165.3,12,508(0),,,,[東]古賀慎明,西川光一,
11,5,10,アルヒミスト,牝3,54,柴田大知,2:00.0,3,**,8-8-9-9,42.6,193.4,13,418(+2),,,,[東]蛯名利弘,ブルースターズファーム,
12,2,4,カウイダンス,牝3,54,ミナリク,2:00.1,1/2,**,4-3-3-5,43.4,19.7,8,442(-8),,,,[東]相沢郁,細谷典幸,
13,2,3,ダイユウローズ,牝3,54,木幡巧也,2:00.7,3.1/2,**,4-5-7-11,43.5,35.3,9,500(-6),,,,[東]松永康利,大友靖岐,
14,6,12,デラベッピン,牝3,53,菊沢一樹,2:00.7,ハナ,**,8-9-13-14,42.7,320.2,14,420(-8),,,,[東]浅野洋一,大田恭充,
中,3,5,タツシデン,牝3,54,丹内祐次,,,**,15-15-15-15,,482.9,15,494(+10),,,,[東]古賀史生,鈴木高幸,
除,8,15,ヴィルベル,牝3,54,武藤雅,,,**,,,---,,426(+12),,,,[東]水野貴広,吉田千津,
