着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,4,モンテグロッソ,牡5,57,Ｍ．デム,2:02.6,,**,5-5-2-2,35.3,4.6,2,508(0),,,,[東]木村哲也,ゴドルフィン,"1,100.0"
2,3,3,トーセングラン,牡4,56,横山和生,2:02.6,クビ,**,3-3-3-4,35.1,7.3,4,432(+8),,,,[東]田村康仁,島川隆哉,440.0
3,1,1,パルクデラモール,牝5,53,菅原明良,2:02.9,1.3/4,**,10-10-11-10,34.8,39.9,7,468(0),,,,[東]鹿戸雄一,Ｇ１レーシング,280.0
4,8,10,ヴァンランディ,牡4,56,マーフィ,2:02.9,クビ,**,8-8-6-4,35.2,1.9,1,454(+10),,,,[東]藤沢和雄,サンデーレーシング,170.0
5,5,5,エターナルヴィテス,牡4,56,田中勝春,2:03.1,1.1/4,**,8-8-8-7,35.3,9.0,5,488(+8),,,,[東]松山将樹,永井廣司,110.0
6,8,11,ショーンガウアー,セ5,55,木幡育也,2:03.3,3/4,**,1-1-1-1,36.1,28.9,6,500(+2),,,,[東]黒岩陽一,キャロットファーム,
7,7,8,ヴィエナブロー,牝4,51,藤田菜七,2:03.3,ハナ,**,3-3-3-4,35.8,6.4,3,452(+8),,,,[東]林徹,吉田千津,
8,6,6,ハクサンペリー,牡5,56,菊沢一樹,2:03.5,1.1/4,**,6-6-8-8,35.6,46.5,9,496(0),,,,[西]寺島良,河崎五市,
9,6,7,バケットリスト,牝5,54,野中悠太,2:03.5,クビ,**,2-2-3-2,36.0,170.1,10,486(+6),,,,[東]高橋文雅,宮城寛也,
10,2,2,フレスコパスト,牝6,55,内田博幸,2:04.0,3,**,11-11-8-8,36.1,383.3,11,416(-8),,,,[東]中野栄治,岡田壮史,
11,7,9,ヒロノセンキン,セ4,56,横山武史,2:04.0,アタマ,**,6-6-6-10,36.3,43.0,8,472(+4),,,,[西]寺島良,サンエイ開発,
