着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,9,アメリカンフェイス,牡3,56,マーフィ,1:55.8,,**,3-3-2-1,39.6,2.0,1,474(+4),,,,[東]戸田博文,吉澤克己,510.0
2,7,13,ルナエクリプス,牡3,56,石橋脩,1:55.9,3/4,**,8-7-2-2,39.6,4.1,2,516(0),,,,[東]田村康仁,吉田晴哉,200.0
3,4,8,キンブレル,牡3,54,菅原明良,1:57.0,7,**,7-7-7-6,40.3,10.2,4,466(+16),,,,[東]矢野英一,Ｇリビエール・レーシング,130.0
4,2,4,サトノレガリア,牡3,56,ミナリク,1:57.1,1/2,**,3-3-6-4,40.7,4.8,3,502(+8),,,,[東]萩原清,サトミホースカンパニー,77.0
5,8,15,セイカタチバナ,牡3,56,丸田恭介,1:57.9,5,**,11-11-8-7,41.1,224.7,13,486(+18),,,,[東]南田美知,久米大,51.0
6,6,11,マイネルサブマリン,牡3,56,柴田大知,1:57.9,クビ,**,10-10-8-8,41.0,14.2,5,472(0),,,,[東]畠山吉宏,サラブレッドクラブ・ラフィアン,
7,7,14,ビオロンスコッツ,牡3,53,山田敬士,1:58.6,4,**,12-12-10-10,41.5,63.0,8,466(+8),,,,[東]高橋裕,熊澤浩樹,
8,4,7,エコロウィング,牡3,53,藤田菜七,1:58.6,クビ,**,12-12-12-12,41.3,63.8,9,450(+6),,,,[東]深山雅史,原村正紀,
9,6,12,セイショウパイロ,牡3,56,吉田豊,1:58.8,1,**,8-9-12-11,41.4,93.3,10,460(-2),,,,[東]本間忍,岩崎暉男,
10,8,16,ドリームロマン,牝3,54,丸山元気,1:58.8,アタマ,**,14-14-14-12,41.0,100.7,11,476(-4),,,,[東]根本康広,平賀久枝,
11,2,3,フームスムート,牡3,56,武藤雅,1:59.3,3,**,2-2-1-2,43.2,19.7,6,502(+2),,,,[東]水野貴広,ディアレストクラブ,
12,3,5,カナライズ,牡3,56,大野拓弥,1:59.8,3,**,3-6-2-5,43.5,30.4,7,464(+10),,,,[東]中舘英二,水上行雄,
13,3,6,カゼニノッテ,牝3,54,大庭和弥,2:00.8,6,**,15-15-15-14,42.7,600.4,16,438(-8),,,,[東]松永康利,田頭勇貴,
14,5,10,フジマサヒーロー,牡3,56,田中勝春,2:01.2,2.1/2,**,16-16-15-16,43.0,284.8,14,488(+10),,,,[東]菊川正達,藤原正一,
15,1,1,ラズベリードリーム,牝3,54,石川裕紀,2:01.7,3,**,1-1-2-8,45.4,134.8,12,502(+4),,,,[東]林徹,ヒダカ・ブリーダーズ・ユニオン,
16,1,2,フジコサン,牝3,54,北村宏司,2:02.2,3,**,3-3-10-14,45.1,329.7,15,486(-6),,,,[東]加藤士津,藤本栄史,
