着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,3,ロンドンテソーロ,牡4,56,石橋脩,1:10.9,,**,1-1,37.7,5.1,1,506(+4),,,,[東]栗田徹,了徳寺健二ホールディングス,"1,100.0"
2,3,6,エアコンヴィーナ,牝5,52,藤田菜七,1:11.5,3.1/2,**,6-5,37.7,16.9,7,456(+4),,,,[東]大竹正博,ラッキーフィールド,440.0
3,1,1,キタノオドリコ,牝4,54,ミナリク,1:11.7,1.1/4,**,9-7,37.7,28.5,11,492(+10),,,,[東]相沢郁,河内孝夫,280.0
4,8,16,ルーチェソラーレ,牝5,55,大野拓弥,1:11.8,3/4,**,9-11,37.8,7.4,5,500(+8),,,,[東]小笠倫弘,岡田牧雄,170.0
5,6,12,コウギョウブライト,牡5,57,Ｍ．デム,1:11.9,1/2,**,6-10,38.1,5.3,2,474(+20),,,,[東]伊藤大士,小林秀樹,110.0
6,7,13,スマートマルシェ,牝4,54,マーフィ,1:11.9,クビ,**,3-3,38.5,6.5,4,482(0),,,,[東]加藤征弘,大川徹,
7,7,14,レヴァンテ,牡5,57,横山典弘,1:12.0,クビ,**,14-14,37.4,24.5,10,490(+8),,,,[東]萩原清,寺田寿男,
8,6,11,グラスレオ,牡5,55,菅原明良,1:12.1,3/4,**,12-11,37.7,23.9,9,506(+6),,,,[東]尾形和幸,半沢,
9,3,5,オレノマニラ,牡5,57,柴田善臣,1:12.2,クビ,**,12-11,37.8,48.1,13,438(+6),,,,[東]土田稔,諸岡慶,
10,1,2,パイロジェン,牡4,56,田辺裕信,1:12.2,アタマ,**,9-7,38.2,5.8,3,458(+6),,,,[東]伊藤圭三,ゴドルフィン,
11,5,9,カフェライジング,牡8,57,横山和生,1:12.2,ハナ,**,2-2,38.9,9.2,6,516(+6),,,,[西]松永幹夫,西川恭子,
12,5,10,リガス,牡6,57,津村明秀,1:12.4,1,**,6-5,38.7,31.0,12,520(-10),,,,[西]坂口智康,カナヤマホールディングス,
13,4,7,タンタラスノオカ,牡7,57,フォーリ,1:12.6,1,**,15-14,37.9,79.4,14,520(+10),,,,[東]田中清隆,嶋田賢,
14,4,8,アストロローグ,セ5,56,野中悠太,1:12.6,クビ,**,15-16,37.8,110.8,16,492(+6),,,,[東]武井亮,ヒダカ・ブリーダーズ・ユニオン,
15,2,4,ザベストエバー,牡6,57,横山武史,1:12.9,2,**,3-3,39.5,91.0,15,466(+4),,,,[東]武井亮,古賀慎一,
16,8,15,セイウンリリシイ,牝5,55,武藤雅,1:13.1,1,**,5-7,39.6,22.6,8,478(+12),,,,[東]水野貴広,西山茂行,
