着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,4,サトノポーラスター,牡3,56,ミナリク,1:12.6,,**,4-4,38.1,17.8,8,514(+14),,,,[東]大和田成,サトミホースカンパニー,510.0
2,3,5,クリアミッション,牡3,56,大庭和弥,1:12.6,クビ,**,2-3,38.5,27.0,9,504(0),,,,[東]土田稔,大原詔宏,200.0
3,4,7,スイスライツ,牡3,56,江田照男,1:12.7,1/2,**,6-6,38.0,13.7,7,464(-10),,,,[東]竹内正洋,永田博之,130.0
4,3,6,シゲルメイオウセイ,牡3,56,和田竜二,1:12.8,1/2,**,4-4,38.3,6.4,4,482(-4),,,,[東]松山将樹,森中蕃,77.0
5,1,1,スリーハーバー,牡3,54,木幡育也,1:12.8,クビ,**,1-1,38.8,5.0,2,494(-4),,,,[東]柄崎孝,永井商事,51.0
6,1,2,ヴァンデリオン,牡3,56,丸山元気,1:12.8,ハナ,**,2-2,38.8,7.6,5,492(+2),,,,[東]根本康広,村山忠弘,
7,5,9,ゴールドオーク,牝3,54,横山典弘,1:13.4,3.1/2,**,9-7,38.4,3.7,1,522(-2),,,,[東]石毛善彦,シンボリ牧場,
8,8,15,アントニウス,牡3,56,田辺裕信,1:13.6,1.1/2,**,9-9,38.7,5.7,3,462(-4),,,,[東]久保田貴,中西純穂,
9,8,16,サイモンサンバ,牝3,53,野中悠太,1:13.8,1.1/4,**,9-9,38.9,75.4,11,458(-10),,,,[東]根本康広,澤田昭紀,
10,7,13,ルートサブロク,牡3,56,岩部純二,1:14.5,4,**,15-15,38.7,120.2,14,474(-2),,,,[東]高市圭二,ミルファーム,
11,6,11,クリムゾンオーラ,牝3,54,内田博幸,1:14.6,1/2,**,12-12,39.3,51.3,10,446(0),,,,[東]清水英克,田頭勇貴,
12,6,12,ボンジュールヘニー,牝3,54,宮崎北斗,1:14.8,1.1/4,**,6-7,40.1,95.2,13,486(-10),,,,[東]天間昭一,田中善次郎,
13,7,14,ダンシングジュエル,牝3,54,嘉藤貴行,1:14.9,1/2,**,14-14,39.2,121.7,15,424(+10),,,,[東]田島俊明,伊東純一,
14,4,8,コーリンマジェリー,牝3,54,松山弘平,1:15.2,2,**,6-11,40.4,12.4,6,466(+26),,,,[東]小野次郎,伊藤恵介,
15,2,3,プラチナスター,牝3,54,武藤雅,1:15.4,1,**,12-12,40.2,76.1,12,432(-4),,,,[東]伊藤大士,落合幸弘,
16,5,10,シゲルダイモス,牡3,56,菅原隆一,1:15.7,2,**,16-16,39.3,420.7,16,460(+8),,,,[東]石毛善彦,森中蕃,
