着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,16,リョウガ,牡3,56,マーフィ,1:55.2,,**,5-5-3-2,39.5,12.9,4,462(-12),,,,[東]田中博康,ゴドルフィン,510.0
2,1,2,アコルドエール,牡3,56,丸山元気,1:56.2,6,**,1-1-1-1,40.9,4.9,2,494(+2),,,,[東]中川公成,キャロットファーム,200.0
3,2,4,ヤマノマタカ,牡3,56,石川裕紀,1:56.4,1,**,6-5-5-5,40.5,24.9,6,468(+2),,,,[東]相沢郁,澤村敏雄,130.0
4,3,5,ミスターサンド,牡3,56,田辺裕信,1:56.4,クビ,**,6-7-5-5,40.5,1.5,1,474(0),,,,[東]栗田徹,山口功一郎,77.0
5,5,10,ロドルフォブレイン,牡3,56,石橋脩,1:57.2,5,**,12-12-10-9,40.4,19.0,5,540(-2),,,,[東]尾関知人,エンジェルレーシング,51.0
6,4,8,キークラウン,牡3,53,山田敬士,1:57.3,1/2,**,15-15-14-12,39.9,81.0,9,498(+6),,,,[東]黒岩陽一,北前孔一郎,
7,4,7,セイウンカゲロウ,牡3,56,松岡正海,1:57.5,1.1/4,**,11-11-8-8,41.1,96.0,10,494(-6),,,,[東]奥平雅士,西山茂行,
8,6,11,ボントンルレ,牡3,56,大野拓弥,1:57.7,3/4,**,14-14-12-11,40.6,159.8,12,466(+2),,,,[東]林徹,ジャコモ,
9,7,13,マイロングタイム,牡3,56,勝浦正樹,1:57.9,1.1/4,**,6-7-7-7,41.7,53.8,8,452(+6),,,,[東]藤原辰雄,佐藤良二,
10,6,12,トーヨースターオー,牡3,56,吉田豊,1:58.3,2.1/2,**,2-2-2-3,42.8,7.6,3,524(-12),,,,[東]土田稔,中嶋宏,
11,2,3,ミユキアウグストス,牡3,56,武藤雅,1:58.5,1,**,12-12-14-15,41.2,131.4,11,518(-4),,,,[東]清水英克,長井純一,
12,1,1,ラルナジェナ,牝3,54,ミナリク,1:58.6,3/4,**,3-3-3-3,42.9,49.8,7,442(+12),,,,[東]奥村武,サンデーレーシング,
13,8,15,ポンポンルージュ,牝3,54,柴田大知,1:58.7,1/2,**,9-9-10-9,41.9,295.2,14,474(+4),,,,[東]伊藤大士,ビッグレッドファーム,
14,5,9,リモテソーロ,牡3,56,西田雄一,1:58.8,1/2,**,16-16-14-13,41.5,547.5,15,504(-10),,,,[東]加藤士津,了徳寺健二ホールディングス,
15,3,6,マイネルリベラル,牡3,56,横山武史,2:00.8,大,**,10-9-12-15,43.7,198.2,13,454(+6),,,,[東]高橋祥泰,サラブレッドクラブ・ラフィアン,
16,7,14,ワールドウィスラー,牡3,55,菊沢一樹,2:02.6,大,**,3-3-8-13,46.1,551.9,16,444(0),,,,[東]深山雅史,田頭勇貴,
