着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,5,シオミチクレバ,牝3,54,田辺裕信,1:09.1,,**,4-5,35.3,10.3,5,472(-6),,,,[西]牧浦充徳,谷掛龍夫,"1,044.3"
2,1,1,コスモカルナック,牡3,56,丹内祐次,1:09.5,2.1/2,**,7-6,35.5,5.6,2,472(+4),,,,[東]菊沢隆徳,ビッグレッドファーム,409.8
3,8,16,シゲルミズガメザ,牡3,56,Ｍ．デム,1:09.6,1/2,**,11-6,35.3,10.6,6,452(+4),,,,[西]鈴木孝志,森中蕃,254.9
4,3,6,マイネルヘルト,牡3,56,マーフィ,1:09.8,1.1/4,**,11-11,35.6,7.6,3,416(+8),,,,[西]西園正都,サラブレッドクラブ・ラフィアン,150.0
5,1,2,ネバーゴーンアウト,牡3,56,柴田善臣,1:09.9,3/4,**,7-9,35.9,16.2,7,494(+8),,,,[東]鹿戸雄一,岡田牧雄,101.0
6,6,11,フィドル,牝3,54,横山和生,1:10.1,1.1/4,**,3-3,36.4,24.6,9,430(+16),,,,[東]高市圭二,山本武司,
7,8,15,コスモカッティーボ,牡3,56,柴田大知,1:10.2,1/2,**,11-11,36.0,18.4,8,458(-2),,,,[東]畠山吉宏,ビッグレッドファーム,
8,5,9,エイリアス,牡3,56,柴山雄一,1:10.2,ハナ,**,15-14,35.7,9.9,4,478(-8),,,,[西]浅見秀一,サンデーレーシング,
9,7,14,デルマガーネット,牝3,54,菊沢一樹,1:10.2,クビ,**,15-14,35.6,641.6,16,446(0),,,,[東]堀井雅広,浅沼廣幸,
10,7,13,セイラブミー,牝3,54,杉原誠人,1:10.3,1/2,**,10-9,36.2,91.0,12,444(-8),,,,[東]伊藤大士,ミルファーム,
11,6,12,インザムービー,牝3,54,武藤雅,1:10.4,1/2,**,2-2,36.8,2.5,1,480(+18),,,,[西]牧田和弥,安原浩司,
12,2,4,ミーハディビーナ,牝3,54,石橋脩,1:10.4,アタマ,**,4-3,36.6,93.8,13,432(+10),,,,[東]牧光二,ノルマンディーサラブレッドレーシング,
13,2,3,ヒメサマ,牝3,54,川須栄彦,1:10.6,1.1/4,**,11-14,36.4,27.3,10,422(+4),,,,[西]梅田智之,廣崎双葉,
14,5,10,エリーグランプリ,牝3,54,木幡巧也,1:10.7,3/4,**,1-1,37.2,203.5,14,426(0),,,,[東]武市康男,谷川正純,
15,4,7,リュウノゲキリン,牡3,56,松岡正海,1:10.9,1.1/4,**,7-11,37.0,244.3,15,492(+2),,,,[西]牧田和弥,二口雅一,
16,4,8,トロワマルス,牝3,54,木幡初也,1:11.1,1,**,4-6,37.3,35.8,11,468(+8),,,,[東]杉浦宏昭,山岸桂市,
