着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,14,コスモハヤテ,牡4,56,柴田大知,1:56.1,,**,10-10-1-1,38.8,29.1,11,478(0),,,,[東]小野次郎,ビッグレッドファーム,760.0
2,8,15,グラファイト,牡5,57,石橋脩,1:56.1,クビ,**,6-6-3-3,38.5,35.0,12,484(-4),,,,[東]宗像義忠,社台レースホース,300.0
3,6,11,ヨクエロマンボ,セ7,57,横山典弘,1:56.3,1.1/4,**,16-16-16-11,37.5,3.0,1,468(+2),,,,[東]藤原辰雄,平井裕,190.0
4,1,1,ベンガラグンジョウ,牡4,56,田辺裕信,1:56.4,クビ,**,12-11-11-8,38.2,6.0,3,522(+4),,,,[東]伊藤大士,諸江幸祐,110.0
5,3,6,ゴールドフレーム,セ4,56,マーフィ,1:56.4,アタマ,**,5-5-6-4,38.6,3.4,2,478(+10),,,,[東]新開幸一,外池榮一郎,76.0
6,8,16,セイカヤマノ,牡4,56,柴山雄一,1:56.4,クビ,**,14-14-6-7,38.5,18.4,5,500(0),,,,[東]南田美知,久米誠,
7,1,2,エコロドリーム,牡4,56,柴田善臣,1:56.6,3/4,**,8-8-6-4,38.8,25.0,8,476(+6),,,,[東]岩戸孝樹,原村正紀,
8,6,12,ミヤケ,牡4,56,大野拓弥,1:56.7,3/4,**,13-13-2-2,39.4,19.4,6,480(-2),,,,[東]和田勇介,小林祥晃,
9,3,5,アサクサマヤ,牝4,54,横山武史,1:57.3,3.1/2,**,3-3-11-13,39.1,29.0,10,488(-2),,,,[東]田島俊明,蛭田素子,
10,2,3,フクサンダーク,牡4,55,野中悠太,1:57.6,1.1/2,**,1-1-6-9,39.7,9.0,4,496(+2),,,,[東]小西一男,小沼博,
11,4,8,コスモアイトーン,牡4,56,丹内祐次,1:58.1,3,**,6-6-11-11,39.9,84.7,13,468(+4),,,,[東]佐藤吉勝,ビッグレッドファーム,
12,5,10,ローリエテソーロ,牡4,54,菅原明良,1:58.3,1.1/2,**,10-11-15-16,39.8,208.5,15,526(+24),,,,[東]加藤和宏,了徳寺健二ホールディングス,
13,4,7,フォースリッチ,牡7,54,小林凌大,1:58.6,2,**,15-15-11-13,40.4,264.1,16,490(+6),,,,[東]小笠倫弘,宇田豊,
14,7,13,カガスター,牡5,54,山田敬士,1:58.9,1.3/4,**,8-8-10-10,40.9,191.0,14,460(0),,,,[東]高市圭二,香川憲次,
15,5,9,ゴー,牡4,56,嘉藤貴行,1:59.1,1.1/4,**,3-3-3-6,41.5,25.7,9,504(+2),,,,[東]伊藤伸一,グリーンスウォード,
16,2,4,ワークアンドリッチ,牡4,53,藤田菜七,1:59.7,3.1/2,**,2-2-5-13,42.0,19.7,7,492(-3),,,,[東]上原博之,小林祥晃,
