着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,12,エアジーン,牝4,54,大野拓弥,2:15.2,,**,8-9-7-7,35.3,5.3,2,452(0),,,,[東]堀宣行,ラッキーフィールド,"1,525.9"
2,8,11,シークレットラン,牡4,56,田辺裕信,2:15.2,クビ,**,2-2-3-3,35.7,2.4,1,502(+2),,,,[東]田村康仁,亀井哲也,607.4
3,3,3,ウィナーポイント,牝5,55,横山典弘,2:15.5,1.3/4,**,12-12-12-12,34.7,15.8,6,428(+2),,,,[東]和田勇介,岡田牧雄,383.7
4,6,8,サトノシャーク,牡6,57,マーフィ,2:15.6,1/2,**,8-9-10-9,35.5,5.3,3,536(+8),,,,[東]田中博康,サトミホースカンパニー,230.0
5,7,9,グロンフォール,牡5,57,ミナリク,2:15.6,クビ,**,11-11-11-9,35.4,36.1,9,580(+10),,,,[東]新開幸一,シルクレーシング,150.0
6,4,4,ダノングレーター,牡4,56,石橋脩,2:15.7,1/2,**,6-6-7-7,35.8,7.5,4,472(+16),,,,[西]音無秀孝,ダノックス,
7,5,6,マイネルステレール,牡4,56,丹内祐次,2:15.7,ハナ,**,6-6-6-4,36.0,19.8,7,484(+4),,,,[東]菊川正達,サラブレッドクラブ・ラフィアン,
8,7,10,コスモジャーベ,牡7,57,柴田大知,2:15.8,クビ,**,2-4-4-4,36.2,50.6,11,492(+2),,,,[東]和田雄二,ビッグレッドファーム,
9,1,1,タンタフエルサ,牡5,57,北村宏司,2:16.0,1.1/4,**,5-4-4-4,36.4,20.7,8,456(+20),,,,[東]国枝栄,Ｇ１レーシング,
10,6,7,キングテセウス,牡4,56,丸山元気,2:16.5,3,**,2-2-2-2,37.1,12.3,5,518(+16),,,,[東]木村哲也,保坂和孝,
11,2,2,エフティスパークル,牡7,57,Ｍ．デム,2:16.5,アタマ,**,8-6-7-9,36.6,41.0,10,472(+8),,,,[東]鹿戸雄一,吉野英子,
12,5,5,ロードストライク,牡4,56,石川裕紀,2:16.5,アタマ,**,1-1-1-1,37.2,75.5,12,478(+2),,,,[東]尾形和幸,ロードホースクラブ,
