着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,13,マックスアン,牡4,56,マーフィ,1:54.9,,**,7-6-6-6,38.6,2.3,1,470(+2),,,,[東]大和田成,ＴＵＲＦレーシング,760.0
2,4,6,デストロイ,牡6,57,Ｍ．デム,1:54.9,ハナ,**,9-9-9-6,38.5,6.3,3,516(0),,,,[東]高橋裕,諸岡慶,300.0
3,5,9,ゴールドスミス,セ6,57,大野拓弥,1:55.5,3.1/2,**,14-13-12-10,38.8,5.1,2,524(+2),,,,[東]高柳瑞樹,ゴドルフィン,190.0
4,3,4,クロヒョウ,牡4,56,柴田善臣,1:55.5,クビ,**,2-2-2-2,39.7,91.9,11,486(-5),,,,[東]小西一男,河内孝夫,110.0
5,8,14,ビービーデフィ,セ5,57,酒井学,1:55.6,1/2,**,4-3-4-3,39.6,36.6,10,502(+2),,,,[東]小笠倫弘,坂東牧場,76.0
6,4,7,エフォートラン,牡5,57,木幡巧也,1:55.7,クビ,**,11-10-10-10,39.1,31.4,9,496(+6),,,,[東]牧光二,岡村善行,
7,8,15,アララトテソーロ,牡4,56,武藤雅,1:55.7,クビ,**,9-10-10-12,39.1,272.2,14,486(-2),,,,[東]和田雄二,了徳寺健二ホールディングス,
8,5,8,ユキノヴェルデ,牡4,56,北村宏司,1:56.0,1.1/2,**,5-6-6-8,39.7,21.3,7,508(-8),,,,[東]和田正一,井上基之,
9,7,12,アドマイヤヒビキ,牡5,57,ミナリク,1:56.0,クビ,**,2-3-3-3,40.1,18.3,6,568(+8),,,,[東]加藤征弘,近藤旬子,
10,6,11,ベルクカッツェ,牡5,56,野中悠太,1:56.1,クビ,**,12-12-13-13,39.2,178.9,13,488(+6),,,,[東]根本康広,田頭勇貴,
11,2,2,トラストシンゲン,牡4,55,菊沢一樹,1:56.7,3.1/2,**,5-3-4-3,40.7,366.2,15,506(-4),,,,[東]高木登,菅波雅巳,
12,6,10,ドーバーテソーロ,牡4,56,江田照男,1:56.9,1.1/4,**,7-6-6-8,40.6,7.1,4,490(-4),,,,[東]奥平雅士,了徳寺健二ホールディングス,
13,3,5,ナムラブル,牡4,56,横山典弘,1:57.2,2,**,13-13-15-15,39.7,25.9,8,478(+6),,,,[東]石栗龍彦,奈村信重,
14,2,3,タピゾー,牡6,57,田辺裕信,1:57.3,1/2,**,1-1-1-1,42.0,10.0,5,504(+12),,,,[東]菊川正達,大塚亮一,
15,1,1,ボーイズオブサマー,牡4,56,内田博幸,1:58.0,4,**,15-15-14-14,40.7,155.7,12,516(0),,,,[東]天間昭一,ノルマンディーサラブレッドレーシング,
