着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,11,カイザーメランジェ,牡4,56,ルメール,1:08.0,,**,6-6,34.5,3.2,1,472(0),,,,[東]中野栄治,友水達也,"1,854.3"
2,1,1,ダイトウキョウ,牡7,57,田辺裕信,1:08.4,2.1/2,**,14-12,33.9,11.3,5,470(+6),,,,[東]戸田博文,市川義美,739.8
3,7,14,アドマイヤナイト,牝7,55,津村明秀,1:08.5,1/2,**,3-2,35.4,6.5,3,448(0),,,,[西]梅田智之,近藤利一,464.9
4,5,10,イオラニ,セ8,57,木幡巧也,1:08.6,1/2,**,11-10,34.4,60.2,10,484(-2),,,,[東]栗田博憲,ノルマンディーサラブレッドレーシング,270.0
5,3,5,レーヴムーン,牡6,57,石橋脩,1:08.6,ハナ,**,15-14,33.9,6.7,4,484(+6),,,,[西]藤岡健一,ニットー商事,182.0
6,7,13,エイシンデネブ,牝4,54,戸崎圭太,1:08.6,クビ,**,8-8,34.8,11.6,6,408(-18),,,,[西]坂口正則,栄進堂,
7,1,2,メイショウカズヒメ,牝5,55,丸山元気,1:08.7,3/4,**,3-4,35.6,3.9,2,504(-2),,,,[西]南井克巳,松本好雄,
8,3,6,ニシオボヌール,セ7,57,長岡禎仁,1:08.7,ハナ,**,6-6,35.2,21.8,8,498(+4),,,,[西]高橋亮,三宅勝俊,
9,6,12,クリノハッチャン,牝8,55,蛯名正義,1:08.9,1.1/4,**,11-12,34.7,175.9,15,468(-4),,,,[東]高市圭二,栗本博晴,
10,4,7,アイファープリティ,牝6,55,柴田大知,1:09.0,1/2,**,8-8,35.2,72.2,12,458(-2),,,,[西]鮫島一歩,中島稔,
11,8,15,サダムリスペクト,牡7,57,石川裕紀,1:09.0,アタマ,**,10-10,35.0,74.8,13,480(0),,,,[西]中尾秀正,大西美生子,
12,5,9,クラウンルシフェル,牡8,57,大野拓弥,1:09.1,1/2,**,5-4,35.7,188.1,16,498(+8),,,,[東]天間昭一,クラウン,
13,4,8,エメラルエナジー,牡7,57,井上敏樹,1:09.4,2,**,16-15,34.6,68.4,11,514(+4),,,,[東]相沢郁,高橋勉,
14,2,3,ブロワ,牝6,55,杉原誠人,1:09.6,1.1/4,**,2-2,36.7,54.3,9,484(0),,,,[東]大江原哲,ミルファーム,
15,2,4,フクノグローリア,牝7,55,丹内祐次,1:10.7,7,**,11-15,36.4,75.8,14,482(0),,,,[東]杉浦宏昭,福島祐子,
16,8,16,ゴルゴバローズ,牡6,57,ブロンデ,1:11.1,2.1/2,**,1-1,38.6,14.4,7,536(+2),,,,[東]木村哲也,猪熊広次,
