着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,14,サトノディード,牡4,56,マーフィ,1:54.3,,**,4-3-4-5,38.4,3.6,2,506(+8),,,,[東]国枝栄,サトミホースカンパニー,750.0
2,4,8,ロジティナ,牡4,56,横山典弘,1:54.3,クビ,**,1-1-1-1,38.6,2.8,1,550(+14),,,,[東]新開幸一,久米田正明,300.0
3,6,12,ヒロノワカムシャ,セ5,57,江田照男,1:54.6,1.1/2,**,15-15-15-11,37.6,76.4,12,480(+2),,,,[東]柴田政人,小野博郷,190.0
4,3,5,オウケンスターダム,牡5,57,北村宏司,1:55.0,2.1/2,**,6-6-4-5,39.0,50.5,10,484(0),,,,[東]国枝栄,福井明,110.0
5,2,3,リョウランヒーロー,牡5,55,横山武史,1:55.1,1/2,**,10-9-12-11,38.5,7.5,3,490(+6),,,,[東]小野次郎,佐藤啓子,75.0
6,8,15,ランニングウインド,牡5,57,三浦皇成,1:55.3,1.1/2,**,13-13-9-7,38.9,11.2,6,492(+8),,,,[東]中川公成,島川隆哉,
7,6,11,エグジットラック,牡5,57,勝浦正樹,1:55.4,クビ,**,16-16-16-11,38.2,20.0,7,510(0),,,,[東]田村康仁,戸賀智子,
8,5,10,マイネルレンカ,牡5,56,藤田菜七,1:55.5,3/4,**,5-5-4-2,39.6,55.7,11,466(+2),,,,[東]堀井雅広,サラブレッドクラブ・ラフィアン,
9,7,13,ウインドオブホープ,セ6,54,木幡育也,1:55.8,2,**,3-3-3-2,40.0,96.6,13,532(+2),,,,[東]石毛善彦,木村牧場,
10,1,2,ニシノベイオウルフ,牡4,56,戸崎圭太,1:56.4,3.1/2,**,12-12-14-15,39.5,31.3,8,498(+8),,,,[東]小桧山悟,西山茂行,
11,3,6,キモンプリンス,牡4,56,柴田大知,1:56.4,アタマ,**,11-11-9-7,40.1,313.6,15,474(+10),,,,[東]上原博之,小林祥晃,
12,1,1,ヤマタケパンチ,牡4,56,武士沢友,1:56.4,ハナ,**,13-13-13-15,39.7,247.9,14,502(+8),,,,[東]萱野浩二,山中和子,
13,8,16,ブルーオラーリオ,牡5,57,丹内祐次,1:56.6,1.1/2,**,8-8-7-11,40.5,442.6,16,470(+10),,,,[東]柴田政人,ＹＧＧホースクラブ,
14,5,9,ゼンノタヂカラオ,セ6,57,武豊,1:57.0,2.1/2,**,2-2-2-2,41.3,9.5,5,504(+6),,,,[東]田中博康,大迫久美子,
15,4,7,ウインオルビット,牡4,56,松岡正海,1:57.0,ハナ,**,6-6-7-7,40.9,39.4,9,508(+16),,,,[東]青木孝文,ウイン,
16,2,4,トーセンゼロス,牡4,56,ミナリク,1:57.2,1,**,9-9-9-7,40.9,8.4,4,474(-2),,,,[東]池上昌和,島川隆哉,
