着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,12,ヴィルトファン,牝3,54,三浦皇成,1:12.4,,**,4-4,37.5,5.9,3,516(+2),,,,[東]高柳瑞樹,カナヤマホールディングス,500.0
2,8,15,コマノゼニト,牡3,56,内田博幸,1:12.8,2.1/2,**,2-2,38.3,4.3,2,464(-6),,,,[東]伊藤圭三,長谷川芳信,200.0
3,7,13,ファロ,牝3,54,大野拓弥,1:13.1,1.3/4,**,5-5,38.1,13.2,7,472(+8),,,,[東]和田勇介,三嶋牧場,130.0
4,7,14,エンシャントロア,牝3,53,木幡巧也,1:13.2,1/2,**,2-1,38.7,3.3,1,482(-6),,,,[東]牧光二,ノルマンディーサラブレッドレーシング,75.0
5,5,9,ロードシュタルク,牡3,54,横山武史,1:13.8,3.1/2,**,7-7,38.6,54.1,8,446(+8),,,,[東]高柳瑞樹,ロードホースクラブ,50.0
6,2,3,テクノドリーム,牡3,56,マーフィ,1:14.2,2.1/2,**,5-5,39.2,8.5,6,458(0),,,,[東]田中博康,西村健,
7,6,11,ストロングコンビ,牡3,56,黛弘人,1:14.4,1,**,12-11,38.4,308.4,12,466(+20),,,,[東]和田雄二,西村新一郎,
8,1,1,アサクサマヤ,牝3,54,横山典弘,1:14.5,1/2,**,10-10,38.8,6.2,4,478(-8),,,,[東]田島俊明,蛭田素子,
9,1,2,ラブミーサアヤ,牝3,53,藤田菜七,1:14.6,1/2,**,8-8,39.2,99.4,9,486(+14),,,,[東]上原博之,小林祥晃,
10,3,6,アーティクル,牝3,54,江田照男,1:14.9,2,**,8-8,39.5,321.0,14,456(+2),,,,[東]大江原哲,田頭勇貴,
11,5,10,スーパーブラウン,牡3,56,伴啓太,1:15.0,3/4,**,10-11,39.2,357.6,16,428(+10),,,,[東]武市康男,西村新一郎,
12,4,7,マノラム,牝3,51,野中悠太,1:15.7,4,**,1-3,41.2,7.2,5,404(0),,,,[東]池上昌和,岡田牧雄,
13,2,4,スマイルチャーマー,牡3,53,木幡育也,1:15.8,1/2,**,13-13,39.3,308.4,12,486(+14),,,,[東]本間忍,臼倉勲,
14,8,16,ドラマチックナイト,牝3,53,木幡初也,1:15.9,3/4,**,14-14,39.0,184.0,11,462(+6),,,,[東]杉浦宏昭,堀口晴男,
15,3,5,ウーレンボル,牝3,54,大庭和弥,1:16.2,1.3/4,**,16-16,38.7,136.7,10,416(-4),,,,[東]高橋文雅,西城公雄,
16,4,8,チームパシュート,牡3,56,宮崎北斗,1:16.5,2,**,15-15,39.5,357.2,15,438(+6),,,,[東]青木孝文,井山登,
