着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,10,イェッツト,牡4,56,蛯名正義,2:01.3,,**,4-4-4-4,34.7,1.9,1,484(+8),,,,[東]金成貴史,近藤英子,750.0
2,2,4,ヒシヴィクトリー,牡4,55,木幡巧也,2:01.5,1.1/4,**,4-5-5-4,34.7,9.4,3,484(+6),,,,[東]牧光二,阿部雅英,300.0
3,1,2,アストラサンタン,牝4,53,武藤雅,2:01.8,1.3/4,**,3-3-3-3,35.4,6.3,2,460(+2),,,,[東]戸田博文,丹羽久一郎,190.0
4,8,16,シュバルツリッター,牡4,56,大野拓弥,2:02.0,1.1/4,**,2-2-2-2,36.0,18.0,7,470(+8),,,,[東]伊藤大士,ライオンレースホース,110.0
5,5,9,ソイルトゥザソウル,牡4,53,野中悠太,2:02.0,ハナ,**,14-14-14-11,34.4,10.2,4,444(+4),,,,[東]高市圭二,グリーンスウォード,75.0
6,7,14,ダイイチターミナル,牡5,57,江田照男,2:02.1,1/2,**,10-9-5-6,35.3,19.8,8,466(+8),,,,[東]高市圭二,ミルファーム,
7,8,15,マイネルザウバア,牡5,57,柴田大知,2:02.2,3/4,**,1-1-1-1,36.3,87.4,12,464(+18),,,,[東]小笠倫弘,サラブレッドクラブ・ラフィアン,
8,1,1,スーパーブレイク,牡5,57,岩田康誠,2:02.2,クビ,**,11-11-14-15,34.5,51.7,11,470(+8),,,,[東]戸田博文,堂守貴志,
9,3,5,ルックスマート,牡4,56,マーフィ,2:02.3,クビ,**,8-8-8-8,35.3,13.2,6,480(+2),,,,[東]小島茂之,平田修,
10,6,12,エリスライト,牝4,54,ブロンデ,2:02.4,1/2,**,11-11-8-8,35.4,11.1,5,440(-6),,,,[東]久保田貴,キャロットファーム,
11,3,6,ジャディード,牡4,56,田辺裕信,2:02.4,クビ,**,8-9-11-11,35.1,28.1,9,442(-6),,,,[東]小島茂之,丸山担,
12,4,8,ゴージャスガール,牝7,55,津村明秀,2:02.4,ハナ,**,6-6-8-8,35.4,215.4,15,462(+10),,,,[東]大竹正博,飯田正剛,
13,7,13,コペルニクス,牡5,55,横山武史,2:02.4,アタマ,**,7-6-5-6,35.6,44.3,10,444(+6),,,,[東]菊沢隆徳,近藤英子,
14,6,11,ベルウッドミライ,牡5,57,丸山元気,2:02.4,ハナ,**,15-15-11-11,35.1,289.8,16,482(+12),,,,[東]伊藤大士,鈴木照雄,
15,4,7,ウェディングベール,牝4,54,北村宏司,2:02.6,1.1/4,**,13-11-11-11,35.3,192.6,14,448(+16),,,,[東]粕谷昌央,岡田牧雄,
16,2,3,ナイルストーリー,牡5,57,石橋脩,2:03.4,5,**,16-16-16-16,35.2,109.2,13,522(+6),,,,[東]堀宣行,吉田和美,
