着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,8,シークレットパス,牡8,60,石神深一,3:34.0,,,1-1-1-1,13.4,4.2,2,474(+6),,,,[東]尾形和幸,岡田牧雄,"1,680.8"
2,7,12,メイショウダッサイ,牡6,60,森一馬,3:34.0,クビ,,3-3-3-2,13.4,2.4,1,512(-6),,,,[西]飯田祐史,松本好雄,668.8
3,8,13,ゼンノトライブ,牡6,61,難波剛健,3:34.7,4,,2-2-2-2,13.4,5.2,3,456(+10),,,,[西]浅見秀一,大迫久美子,414.4
4,3,4,ヤマカツリーダー,セ6,60,北沢伸也,3:37.0,大,,11-11-9-9,13.6,13.4,6,490(+2),,,,[西]大根田裕,山田和夫,250.0
5,6,9,ドラゴンストーム,セ7,60,五十嵐雄,3:37.0,クビ,,5-4-4-4,13.6,16.8,7,478(+16),,,,[東]藤沢和雄,窪田芳郎,165.0
6,4,5,シゲルボスザル,牡5,60,植野貴也,3:37.1,クビ,,9-8-6-6,13.6,13.1,5,460(-8),,,,[西]谷潔,森中蕃,
7,4,6,トラキアンコード,セ7,60,金子光希,3:37.1,クビ,,5-6-6-7,13.6,13.1,4,522(+6),,,,[東]武市康男,原禮子,
8,5,7,ウインインスパイア,牡8,60,山本康志,3:37.3,1.1/2,,8-8-8-7,13.6,38.6,10,464(-2),,,,[東]高橋祥泰,ウイン,
9,8,14,ゴールドバンカー,牡7,60,蓑島靖典,3:38.2,5,,4-4-5-4,13.6,224.3,13,472(+10),,,,[東]伊藤正徳,磯波勇,
10,6,10,エアカーディナル,牡8,60,高田潤,3:38.3,1/2,,13-13-10-10,13.6,35.4,9,496(0),,,,[西]笹田和秀,ラッキーフィールド,
11,1,1,シゲルヒノクニ,牡7,60,原田和真,3:42.0,大,,9-10-11-11,13.9,125.4,11,522(+4),,,,[東]浅野洋一,森中蕃,
中,2,2,エオヒップス,セ5,60,熊沢重文,,,,,,18.4,8,496(-4),,,,[西]中村均,前田晋二,
中,3,3,ヤマタケジャイアン,セ6,60,小野寺祐,,,,7-7,,217.6,12,476(+10),,,,[東]萱野浩二,山中和子,
中,7,11,ユアーザワン,牡7,60,高野和馬,,,,11-12,,278.1,14,502(+26),,,,[東]高橋文雅,花野友象,
