着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,8,ワディアルヒタン,牝3,54,石川裕紀,1:12.6,,**,1-1,37.7,7.1,3,440(0),,,,[東]田村康仁,平井裕,500.0
2,1,2,ファムファタル,牝3,54,マーフィ,1:12.7,1/2,**,3-2,37.5,2.2,1,482(+8),,,,[東]栗田徹,Ｓｈａｄｏｗ,200.0
3,6,11,カーンテソーロ,牡3,56,田辺裕信,1:12.8,3/4,**,3-3,37.6,13.8,5,490(+4),,,,[東]竹内正洋,了徳寺健二ホールディングス,130.0
4,5,9,ベルテックスロード,牡3,56,大野拓弥,1:13.0,1.1/4,**,3-3,37.9,4.3,2,468(+6),,,,[東]的場均,山口敦広,75.0
5,2,4,アカンダナパワー,牝3,54,北村宏司,1:13.7,4,**,12-9,37.8,14.5,6,438(0),,,,[東]萱野浩二,聖心台牧場,50.0
6,3,5,リワードノルン,牝3,54,村田一誠,1:13.7,ハナ,**,6-6,38.3,49.9,10,466(-4),,,,[東]藤原辰雄,宮崎冴子,
7,8,15,ブラックテキーラ,牡3,56,武士沢友,1:13.9,1,**,6-8,38.6,24.0,8,504(+4),,,,[東]田島俊明,黒澤尚,
8,8,16,ベルウッドヒビキ,牡3,56,黛弘人,1:14.0,3/4,**,9-10,38.4,22.6,7,484(+18),,,,[東]和田雄二,鈴木照雄,
9,7,13,ハーモニーブレイブ,牡3,55,木幡巧也,1:14.2,1.1/4,**,12-12,38.3,75.8,13,434(+2),,,,[東]牧光二,日下部勝徳,
10,4,7,ワールドイズマイン,牝3,54,丸山元気,1:14.4,1.1/4,**,2-3,39.4,9.7,4,454(+14),,,,[東]金成貴史,レッドマジック,
11,7,14,リバティヘッド,牡3,53,野中悠太,1:14.5,クビ,**,6-6,39.2,46.5,9,456(-2),,,,[東]栗田博憲,ノルマンディーサラブレッドレーシング,
12,5,10,ファンタジオ,牡3,54,横山武史,1:14.5,ハナ,**,10-11,38.8,58.7,11,468(0),,,,[東]新開幸一,岡田牧雄,
13,2,3,クロフネレジェンド,牡3,56,ミナリク,1:14.5,クビ,**,12-12,38.5,174.0,14,450(-6),,,,[東]高橋文雅,村島昭男,
14,6,12,ニシノビアンカ,牝3,53,藤田菜七,1:14.9,2.1/2,**,15-15,38.7,61.2,12,460(+6),,,,[東]杉浦宏昭,西山茂行,
15,3,6,ウズシオ,牡3,56,杉原誠人,1:16.0,7,**,10-12,40.3,495.7,15,526(+20),,,,[東]蛯名利弘,ミルファーム,
16,1,1,サプライズフェスタ,牡3,53,木幡育也,1:16.1,1/2,**,16-16,39.6,551.0,16,470(-2),,,,[東]佐藤吉勝,江川伸夫,
