着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,11,プリエンプト,牝5,55,ミナリク,1:55.1,,**,3-3-3-2,39.1,11.8,5,490(+14),,,,[東]斎藤誠,社台レースホース,750.0
2,2,4,イセベル,牝4,54,三浦皇成,1:55.1,アタマ,**,5-5-4-4,38.9,4.6,2,454(-6),,,,[東]大江原哲,谷掛龍夫,300.0
3,1,2,シネマソングス,牝4,54,田辺裕信,1:55.1,クビ,**,5-5-6-6,38.7,5.2,3,428(-2),,,,[東]小笠倫弘,グリーンファーム,190.0
4,2,3,ポルカシュネル,牝4,54,ルメール,1:55.1,アタマ,**,10-9-11-8,38.3,2.2,1,482(+12),,,,[東]畠山吉宏,社台レースホース,110.0
5,5,9,クラウンロマン,牝6,55,丸山元気,1:55.4,2,**,4-4-4-4,39.3,27.4,8,468(+6),,,,[東]小野次郎,矢野まり子,75.0
6,7,14,レセディラローナ,牝4,54,丸田恭介,1:55.5,1/2,**,13-13-6-8,39.1,16.0,6,522(+4),,,,[東]奥村武,下河辺牧場,
7,1,1,ビジョッテ,牝5,55,ブロンデ,1:55.5,アタマ,**,10-11-13-12,38.4,26.7,7,508(-2),,,,[東]小笠倫弘,古川智洋,
8,8,16,ブルベアクワイ,牝4,51,野中悠太,1:55.5,ハナ,**,7-7-6-6,39.0,46.8,10,462(+4),,,,[東]伊藤圭三,ブルアンドベア,
9,4,8,オノリシャス,牝5,54,武藤雅,1:55.5,ハナ,**,15-15-15-14,38.1,70.0,11,474(-8),,,,[東]国枝栄,金子真人ホールディングス,
10,6,12,ランリーナ,牝4,53,藤田菜七,1:56.1,3.1/2,**,12-11-11-12,39.2,41.5,9,484(+22),,,,[東]竹内正洋,由井健太郎,
11,5,10,フジノナデシコ,牝6,55,伊藤工真,1:56.2,クビ,**,16-16-15-15,38.7,304.8,16,486(-6),,,,[東]林徹,藤澤眞佐子,
12,3,5,ホノカ,牝5,55,江田照男,1:56.5,1.3/4,**,1-1-1-1,40.7,150.5,12,492(+2),,,,[東]菊川正達,岡田壮史,
13,8,15,ロイヤルジュビリー,牝4,54,柴田大知,1:56.8,2,**,8-9-9-10,40.2,152.1,13,422(+4),,,,[東]高橋祥泰,ビッグレッドファーム,
14,7,13,センノギモーヴ,牝5,55,北村宏司,1:57.2,2.1/2,**,13-13-13-15,40.0,259.4,15,454(+8),,,,[東]浅野洋一,浅野正敏,
15,3,6,ダイワメモリー,牝4,54,マーフィ,1:57.3,クビ,**,2-2-2-2,41.4,11.5,4,482(-2),,,,[東]国枝栄,大城敬三,
16,4,7,ノーブルカリス,牝4,51,木幡育也,1:58.1,5,**,8-7-9-10,41.5,177.1,14,462(+4),,,,[東]菊川正達,吉木伸彦,
