着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,15,サイドチェンジ,牡5,57,ミナリク,1:53.9,,**,2-2-2-2,37.8,6.2,4,520(+2),,,,[東]池上昌和,大塚亮一,"1,100.0"
2,8,16,リテラルフォース,牡5,57,内田博幸,1:54.2,1.3/4,**,1-1-1-1,38.2,8.2,5,518(+2),,,,[西]高柳大輔,村上稔,440.0
3,6,12,ブライトリビング,牝6,55,大野拓弥,1:54.3,3/4,**,4-5-6-4,37.9,3.3,1,486(+10),,,,[東]久保田貴,社台レースホース,280.0
4,2,3,カレンカカ,牡5,57,三浦皇成,1:54.5,1.1/2,**,8-8-8-7,37.9,5.7,3,504(+8),,,,[西]安田隆行,鈴木隆司,170.0
5,2,4,キングスヴァリュー,牡4,56,マーフィ,1:54.8,1.3/4,**,6-7-6-7,38.4,5.4,2,500(+4),,,,[東]国枝栄,シルクレーシング,110.0
6,3,5,ゴールドブラッド,牡5,57,田中勝春,1:54.8,ハナ,**,3-3-3-3,38.5,23.2,9,504(+4),,,,[東]宗像義忠,居城寿与,
7,5,9,ヴィジョンオブラヴ,牡4,55,木幡巧也,1:54.9,クビ,**,15-15-15-13,37.6,60.3,12,494(+6),,,,[東]新開幸一,大塚亮一,
8,1,2,スペルマロン,セ5,57,岩田康誠,1:55.1,1.1/4,**,6-5-8-7,38.6,15.4,7,508(+2),,,,[東]古賀史生,西森鶴,
9,5,10,マーガレットスカイ,牝4,53,武藤雅,1:55.1,クビ,**,8-8-11-11,38.3,14.5,6,498(+4),,,,[東]黒岩陽一,迎徹,
10,4,8,ボールドアテンプト,牝6,55,田辺裕信,1:55.2,クビ,**,16-16-13-11,38.3,21.6,8,470(+4),,,,[東]古賀慎明,Ｇ１レーシング,
11,7,14,コスモバーダン,牡7,57,丹内祐次,1:55.8,3.1/2,**,10-10-8-7,39.3,193.8,15,518(0),,,,[東]水野貴広,ビッグレッドファーム,
12,3,6,ドリームリヴァール,セ9,54,野中悠太,1:55.9,3/4,**,10-11-3-4,39.7,131.0,14,466(0),,,,[東]池上昌和,ライオンレースホース,
13,6,11,コスモロブロイ,牡4,56,柴田大知,1:56.0,1/2,**,13-13-13-15,39.1,52.5,11,532(0),,,,[東]伊藤伸一,岡田繁幸,
14,4,7,アスタリスク,牡6,55,横山武史,1:56.1,3/4,**,14-14-15-16,38.8,79.3,13,476(-2),,,,[東]奥村武,石川達絵,
15,1,1,カブキモノ,牡6,57,ブロンデ,1:56.5,2.1/2,**,10-11-11-13,39.7,35.7,10,524(+16),,,,[東]武市康男,國分純,
16,7,13,カバトット,牡6,57,勝浦正樹,1:57.0,3,**,4-3-3-4,40.8,214.8,16,496(+8),,,,[西]森秀行,冨士井直哉,
