着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,13,クインズサリナ,牝5,55,石川裕紀,1:08.2,,**,7-6,34.7,83.5,11,456(+2),,,,[西]西村真幸,亀田和弘,"1,100.0"
2,4,7,ピースユニヴァース,牡4,56,田辺裕信,1:08.3,3/4,**,16-16,33.9,7.4,4,494(+18),,,,[東]尾形和幸,久米田正平,440.0
3,7,14,デルタバローズ,牡4,56,ルメール,1:08.3,アタマ,**,13-14,34.4,2.8,1,512(+18),,,,[東]堀宣行,猪熊広次,280.0
4,4,8,ビヨンジオール,牡7,57,的場勇人,1:08.5,3/4,**,15-14,34.5,104.6,14,522(+14),,,,[東]的場均,林正道,170.0
5,1,2,ビリーバー,牝4,54,大野拓弥,1:08.5,ハナ,**,7-6,35.0,4.1,2,456(+4),,,,[東]石毛善彦,ミルファーム,110.0
6,2,3,セイウンリリシイ,牝4,53,武藤雅,1:08.6,3/4,**,2-2,35.6,16.2,6,466(0),,,,[東]水野貴広,西山茂行,
7,8,15,シンデレラメイク,牝4,54,菱田裕二,1:08.7,3/4,**,10-10,35.0,11.7,5,490(+10),,,,[西]鮫島一歩,田島政光,
8,6,11,イキオイ,牡7,57,丹内祐次,1:08.9,1.1/4,**,13-10,35.0,22.2,8,466(+2),,,,[東]杉浦宏昭,西村憲人,
9,6,12,ラッシュアウト,セ5,54,山田敬士,1:08.9,クビ,**,1-1,36.1,25.4,9,448(+4),,,,[東]栗田徹,岡田牧雄,
10,8,16,トーセンアルバータ,牝6,55,黛弘人,1:09.0,クビ,**,2-2,36.0,109.1,15,484(+2),,,,[東]古賀史生,島川隆哉,
11,3,5,ショウナンマッシブ,牡5,57,内田博幸,1:09.0,ハナ,**,7-9,35.5,6.3,3,482(+2),,,,[東]田中剛,国本哲秀,
12,5,10,リバティーホール,牝10,55,西田雄一,1:09.2,1.1/2,**,12-13,35.4,281.6,16,460(-4),,,,[東]堀井雅広,吉田好雄,
13,1,1,モルフェオルフェ,牝4,51,木幡育也,1:09.3,1/2,**,4-4,36.2,16.7,7,436(-2),,,,[東]大江原哲,並河賢一郎,
14,5,9,ウインジェルベーラ,牝4,54,戸崎圭太,1:09.3,アタマ,**,10-10,35.7,103.0,13,486(+22),,,,[東]金成貴史,ウイン,
15,3,6,ホウオウスクラム,牡4,56,石橋脩,1:09.3,アタマ,**,5-6,36.0,44.2,10,516(+24),,,,[東]奥村武,小笹芳央,
16,2,4,ソレイユフルール,牝5,55,丸田恭介,1:09.9,3.1/2,**,5-4,36.6,99.9,12,486(+6),,,,[東]和田雄二,荻伏服部牧場,
