着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,11,ユキノヴェルデ,牡3,56,戸崎圭太,1:58.2,,**,1-1-1-1,40.6,5.1,3,502(+2),,,,[東]和田正一,井上基之,500.0
2,8,15,マックスアン,牡3,56,田辺裕信,1:58.4,1.1/2,**,2-2-2-2,40.7,2.2,1,466(-2),,,,[東]大和田成,ＴＵＲＦレーシング,200.0
3,7,13,ワンダーヴァレッタ,牡3,53,野中悠太,1:58.6,1,**,12-13-10-7,39.9,97.6,12,448(+4),,,,[東]中野栄治,山口正行,130.0
4,8,16,シナリオライン,牡3,55,木幡巧也,1:58.9,2,**,3-3-3-3,41.1,16.1,5,502(+6),,,,[東]岩戸孝樹,小田吉男,75.0
5,1,2,トーセンバーボン,牡3,56,菱田裕二,1:59.0,クビ,**,8-8-7-7,40.6,34.0,6,458(-2),,,,[東]柴田政人,島川隆哉,50.0
6,1,1,キュリオス,牡3,54,横山武史,1:59.1,3/4,**,3-3-6-6,41.0,74.0,8,456(+6),,,,[東]中舘英二,中村祐子,
7,6,12,トーセンテキーラ,牡3,56,三浦皇成,1:59.2,クビ,**,3-3-4-4,41.3,3.3,2,536(-2),,,,[東]本間忍,島川隆哉,
8,3,5,ペイシャラトゥール,牡3,53,山田敬士,1:59.2,クビ,**,9-9-12-10,40.3,173.3,13,488(+2),,,,[東]高市圭二,北所直人,
9,2,4,テロワール,牝3,54,田中勝春,1:59.3,1/2,**,14-13-10-10,40.5,59.0,7,520(+2),,,,[東]奥村武,小林由明,
10,5,10,キンジトー,牡3,56,内田博幸,1:59.7,2.1/2,**,12-11-4-5,41.8,7.9,4,516(0),,,,[東]黒岩陽一,山口裕介,
11,2,3,グラスプレジャー,牡3,55,木幡初也,2:00.0,1.3/4,**,6-6-7-7,41.6,94.5,11,458(+6),,,,[東]杉浦宏昭,半沢,
12,3,6,ブレーヴウィザード,牡3,55,坂井瑠星,2:00.1,3/4,**,15-15-15-15,40.7,273.8,15,488(+6),,,,[東]伊藤伸一,ライオンレースホース,
13,4,8,アブシンス,牝3,54,嘉藤貴行,2:00.3,1.1/2,**,10-9-12-12,41.4,222.8,14,458(0),,,,[東]田中清隆,芹澤精一,
14,5,9,マイネルエストック,牡3,56,柴田大知,2:00.6,1.3/4,**,16-15-14-14,41.6,89.9,10,490(+4),,,,[東]高橋義博,サラブレッドクラブ・ラフィアン,
15,7,14,ハッピーアモン,牝3,54,武士沢友,2:03.0,大,**,6-6-7-12,44.5,80.2,9,462(+4),,,,[東]谷原義明,平岡茂樹,
中,4,7,カメチャン,牝3,54,中谷雄太,,,**,10-11-16-16,,303.5,16,458(+12),,,,[東]星野忍,内田玄祥,
