着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,8,レッドローゼス,牡5,57,マーフィ,1:48.6,,**,5-5-4-4,34.1,2.4,1,490(+6),,,,[東]国枝栄,東京ホースレーシング,"1,851.5"
2,3,4,アッフィラート,牝6,55,北村宏司,1:48.8,1.1/4,**,9-9-10-10,33.8,11.0,5,448(+2),,,,[西]藤原英昭,社台レースホース,739.0
3,8,14,チャンピオンルパン,牡8,57,石橋脩,1:48.8,クビ,**,8-8-7-7,34.0,28.5,8,504(+2),,,,[東]勢司和浩,坪野谷和平,464.5
4,1,1,ティソーナ,セ6,57,杉原誠人,1:48.9,1/2,**,1-1-1-1,34.8,22.6,7,504(-2),,,,[東]藤沢和雄,キャロットファーム,270.0
5,4,6,アーバンキッド,牡6,57,ミナリク,1:48.9,アタマ,**,3-3-3-2,34.6,33.4,10,488(+2),,,,[東]斎藤誠,サンデーレーシング,182.0
6,4,5,アシュリン,牝4,54,Ｍ．デム,1:48.9,クビ,**,3-3-4-4,34.5,3.0,2,454(-10),,,,[西]松永幹夫,吉田和美,
7,6,10,カフジバンガード,牡4,56,蛯名正義,1:48.9,クビ,**,13-13-13-12,33.5,11.0,4,482(-4),,,,[西]松元茂樹,加藤守,
8,2,2,マイネルネーベル,牡7,57,丹内祐次,1:49.1,1,**,5-7-7-8,34.4,268.0,14,464(0),,,,[西]五十嵐忠,サラブレッドクラブ・ラフィアン,
9,7,11,ウインフェニックス,牡8,57,柴田大知,1:49.2,1/2,**,5-5-6-4,34.6,28.8,9,480(-6),,,,[東]奥平雅士,ウイン,
10,6,9,ウイングチップ,セ7,57,田中勝春,1:49.2,クビ,**,12-12-12-12,33.9,109.8,12,500(-2),,,,[東]宗像義忠,社台レースホース,
11,3,3,レッドシルヴィ,牝6,55,三浦皇成,1:49.4,1,**,9-9-7-8,34.7,16.3,6,462(+2),,,,[東]鹿戸雄一,東京ホースレーシング,
12,7,12,メイショウフェイク,牡7,57,内田博幸,1:49.4,クビ,**,2-2-2-2,35.2,90.7,11,518(+12),,,,[東]奥平雅士,内田玄祥,
13,8,13,スモークフリー,牡7,57,大野拓弥,1:49.6,1.1/4,**,11-11-11-10,34.5,266.7,13,538(-2),,,,[東]戸田博文,社台レースホース,
14,5,7,アウトライアーズ,牡5,57,田辺裕信,1:49.6,クビ,**,14-14-14-14,33.9,9.5,3,508(+12),,,,[東]小島茂之,丸山担,
