着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,12,ウラヌスチャーム,牝4,54,マーフィ,2:14.1,,**,8-7-7-6,34.3,2.6,1,500(+10),,,,[東]斎藤誠,Ｇ１レーシング,"1,849.4"
2,3,3,ロサグラウカ,牝4,54,丸山元気,2:14.1,クビ,**,3-3-3-3,34.6,5.8,3,450(+4),,,,[東]尾関知人,サンデーレーシング,738.4
3,4,4,クレッシェンドラヴ,牡5,57,内田博幸,2:14.3,1,**,7-7-5-4,34.6,6.2,4,488(+4),,,,[東]林徹,広尾レース,464.2
4,2,2,フェイズベロシティ,牝6,55,北村宏司,2:14.4,1/2,**,9-9-10-8,34.3,16.2,6,464(+2),,,,[東]萩原清,池谷誠一,270.0
5,5,5,ビッグスモーキー,牡4,56,大野拓弥,2:14.4,アタマ,**,2-2-2-2,35.1,17.6,7,538(+6),,,,[西]清水久詞,社台レースホース,182.0
6,7,9,ダノンキングダム,牡5,57,三浦皇成,2:14.4,アタマ,**,1-1-1-1,35.2,6.4,5,488(+8),,,,[西]安田隆行,ダノックス,
7,1,1,ギブアンドテイク,セ8,57,岩田康誠,2:14.6,1.1/4,**,5-5-3-4,35.1,36.3,8,478(+2),,,,[東]鹿戸雄一,嶋田賢,
8,5,6,エクセレントミスズ,牡6,57,横山典弘,2:14.7,3/4,**,9-9-7-8,34.8,58.7,9,464(+8),,,,[西]藤沢則雄,永井啓弍,
9,8,11,パイオニアバイオ,牝4,54,柴田善臣,2:14.7,クビ,**,3-3-5-6,35.0,4.9,2,438(+2),,,,[東]牧光二,バイオ,
10,7,10,グランドサッシュ,牡8,57,津村明秀,2:15.1,2.1/2,**,5-5-7-10,35.2,66.5,10,472(-2),,,,[東]武市康男,シルクレーシング,
11,6,7,ウインブルーローズ,牡7,57,丹内祐次,2:15.4,2,**,11-11-12-10,35.1,411.9,12,496(+4),,,,[東]高橋祥泰,ウイン,
12,6,8,デルマサリーチャン,牝8,55,武士沢友,2:15.8,2.1/2,**,11-11-10-12,35.6,401.3,11,500(+4),,,,[東]堀井雅広,浅沼廣幸,
