着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,8,センテリュオ,牝4,54,ルメール,2:14.0,,**,4-4-4-3,35.5,1.7,1,450(-10),,,,[西]高野友和,キャロットファーム,"1,100.0"
2,3,3,チャロネグロ,牡5,57,石橋脩,2:14.2,1.1/4,**,12-11-7-3,35.4,4.9,2,506(+12),,,,[東]大和田成,金子真人ホールディングス,440.0
3,7,11,フリージングレイン,牡5,57,マーフィ,2:14.4,1.1/4,**,2-2-2-1,36.1,7.4,3,524(+2),,,,[東]古賀慎明,社台レースホース,280.0
4,4,5,サトノオンリーワン,牡4,56,石川裕紀,2:14.4,ハナ,**,9-9-11-10,35.4,12.1,5,480(0),,,,[東]堀宣行,里見治紀,170.0
5,7,10,マスラオ,セ5,57,ブロンデ,2:14.5,1/2,**,11-11-7-6,35.7,77.1,10,440(0),,,,[東]金成貴史,Ｇリビエール・レーシング,110.0
6,5,6,グリントオブライト,牝6,55,田辺裕信,2:14.6,1/2,**,6-7-4-3,36.0,20.5,6,448(-2),,,,[東]戸田博文,サンデーレーシング,
7,2,2,トラストケンシン,牡4,56,戸崎圭太,2:14.6,アタマ,**,6-7-7-8,35.8,11.0,4,468(0),,,,[東]高橋文雅,菅波立知子,
8,1,1,シャリオヴァルト,セ6,57,大野拓弥,2:15.0,2.1/2,**,6-6-7-10,36.2,26.9,7,458(+4),,,,[東]尾関知人,前田幸治,
9,8,13,キングパール,牡7,57,津村明秀,2:15.0,ハナ,**,2-2-1-2,36.7,47.9,9,486(0),,,,[東]田中博康,フジイ興産,
10,4,4,ラッシュアタック,牡7,57,三浦皇成,2:15.4,2.1/2,**,4-4-4-6,36.8,38.4,8,508(+2),,,,[東]菊川正達,キャロットファーム,
11,6,9,キューンハイト,牝5,55,柴田大知,2:15.5,1/2,**,12-11-11-12,36.4,169.2,12,434(+2),,,,[東]宗像義忠,サラブレッドクラブ・ラフィアン,
12,5,7,フィールドシャルム,牡6,57,田中勝春,2:16.3,5,**,9-9-11-12,37.3,276.8,13,492(+2),,,,[東]土田稔,岡浩二,
13,8,12,ホリデーモード,牡4,56,丸山元気,2:17.5,7,**,1-1-2-8,39.2,113.3,11,496(+4),,,,[東]矢野英一,下河辺隆行,
