着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,12,デアフルーグ,牡3,56,津村明秀,1:54.3,,**,13-13-6-4,38.5,1.8,1,506(+8),,,,[東]鈴木伸尋,西森鶴,"1,037.1"
2,2,4,ロダルキラー,牡3,56,田辺裕信,1:55.1,5,**,14-14-10-8,38.9,20.7,5,510(+2),,,,[東]高橋裕,ディアレストクラブ,410.6
3,3,5,ポートロイヤル,牡3,56,武藤雅,1:55.1,アタマ,**,7-7-8-8,39.2,21.0,6,486(0),,,,[東]高柳瑞樹,社台レースホース,255.3
4,8,16,ブラックウォーリア,牡3,56,石橋脩,1:55.2,クビ,**,5-5-3-2,39.9,12.1,3,498(+10),,,,[西]西村真幸,佐藤範夫,150.0
5,4,8,ロークアルルージュ,牡3,56,戸崎圭太,1:55.4,1.1/2,**,1-1-1-1,40.2,22.0,7,554(+12),,,,[東]手塚貴久,尾崎恒男,100.0
6,6,11,セイカヤマノ,牡3,56,武士沢友,1:55.6,1.1/2,**,15-15-14-12,39.1,44.8,10,492(+12),,,,[東]南田美知,久米誠,
7,8,15,セイウンオフロード,牡3,56,丸山元気,1:55.9,1.3/4,**,16-16-16-13,39.1,85.6,12,482(+10),,,,[東]矢野英一,西山茂行,
8,5,10,プレステッツァ,牝3,54,ブロンデ,1:56.0,1/2,**,2-2-2-3,40.8,34.3,9,478(-2),,,,[東]矢野英一,吉田照哉,
9,1,2,ダイシンインディー,牡3,56,マーフィ,1:56.1,クビ,**,3-3-5-4,40.6,3.7,2,522(-10),,,,[東]戸田博文,大八木信行,
10,4,7,ノーベルプライズ,牡3,56,三浦皇成,1:56.1,クビ,**,11-11-10-11,39.9,23.1,8,492(0),,,,[東]古賀史生,平賀久枝,
11,7,13,シュバルツバルト,牡3,56,ルメール,1:56.8,4,**,10-10-8-8,40.9,12.1,4,496(-4),,,,[東]加藤征弘,村野康司,
12,5,9,ネオレインボウ,牡3,56,丸田恭介,1:56.8,ハナ,**,7-7-6-7,41.1,190.2,14,486(-2),,,,[東]小西一男,西田俊二,
13,7,14,ハツセ,牝3,54,柴田善臣,1:57.0,1.1/4,**,3-3-3-6,41.7,280.7,15,478(-6),,,,[東]田島俊明,林弘之,
14,2,3,ペイシャリルキス,牡3,56,田中勝春,1:57.8,5,**,12-11-14-14,41.3,73.6,11,482(+8),,,,[東]高市圭二,北所直人,
15,3,6,ラストクローザー,牡3,56,石川裕紀,2:00.1,大,**,5-5-10-14,43.9,309.4,16,496(0),,,,[東]黒岩陽一,加藤義久,
16,1,1,ニシノイタダキ,牡3,56,勝浦正樹,2:08.2,大,**,7-7-13-16,51.9,159.5,13,476(-2),,,,[東]中舘英二,西山茂行,
