着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,12,アイルチャーム,牝3,53,武藤雅,1:13.6,,**,2-2,38.2,25.1,7,450(0),,,,[東]田島俊明,ノルマンディーサラブレッドレーシング,600.0
2,3,5,ベルキューティ,牝3,54,戸崎圭太,1:13.6,クビ,**,4-4,37.5,2.0,1,420(0),,,,[東]田村康仁,子安裕樹,240.0
3,2,3,コウユークロガヨカ,牡3,56,大野拓弥,1:13.7,クビ,**,4-4,37.7,8.7,3,472(0),,,,[東]竹内正洋,加治屋貞光,150.0
4,8,16,アサクサアンデス,牡3,56,ミナリク,1:14.2,3,**,3-3,38.6,4.0,2,480(0),,,,[東]加藤征弘,田原慶子,90.0
5,8,15,ライフアンドソウル,牝3,54,菅原隆一,1:14.8,3.1/2,**,7-6,38.3,145.7,15,458(0),,,,[東]的場均,ヒダカ・ブリーダーズ・ユニオン,60.0
6,6,11,ザセイシュンズモウ,牝3,54,宮崎北斗,1:14.9,クビ,**,1-1,39.6,40.1,10,424(0),,,,[東]伊藤伸一,芳賀克也,
7,5,9,フォワードプッシュ,牡3,53,野中悠太,1:15.1,1.1/4,**,4-6,39.0,97.7,14,446(0),,,,[東]伊藤大士,鈴木正浩,
8,3,6,ゴールドヒューズ,セ3,56,的場勇人,1:15.3,1.1/4,**,11-11,37.8,37.8,9,496(0),,,,[東]的場均,藤田孟司,
9,4,8,ゲンパチカナ,牝3,54,江田照男,1:15.3,クビ,**,9-10,38.4,29.2,8,442(0),,,,[東]田村康仁,平野武志,
10,1,1,キングキャラット,牡3,56,岩部純二,1:15.5,3/4,**,14-13,37.1,56.6,12,512(0),,,,[東]南田美知,田畑富子,
11,1,2,キモンカラー,牝3,53,藤田菜七,1:15.5,ハナ,**,13-13,37.3,12.5,4,430(0),,,,[東]斎藤誠,小林祥晃,
12,4,7,ハナダマ,牝3,54,柴田大知,1:15.9,2.1/2,**,9-9,39.0,12.9,5,448(0),,,,[東]粕谷昌央,日進牧場,
13,2,4,ウィスティアラ,牝3,52,横山武史,1:16.0,3/4,**,11-12,38.5,73.3,13,420(0),,,,[東]的場均,熊谷貴之,
14,5,10,パドゥバスク,牝3,54,柴田善臣,1:16.4,2.1/2,**,14-15,38.0,18.7,6,500(0),,,,[東]本間忍,小林弘明,
15,7,14,ジャストインタイム,牡3,56,丹内祐次,1:16.6,1.1/4,**,7-8,40.2,50.1,11,470(0),,,,[東]伊藤伸一,下河邉行信,
中,7,13,アリコルージュ,牝3,54,杉原誠人,,,**,16,,305.9,16,442(0),,,,[東]南田美知,ミルファーム,
