着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,6,テーオーエナジー,牡4,56,岩田康誠,1:53.3,,**,2-2-1-1,37.0,1.4,1,508(+2),,,,[西]宮徹,小笹公也,"2,231.5"
2,1,1,ホーリーブレイズ,牡5,56,高倉稜,1:54.0,4,**,13-12-11-7,36.8,10.6,4,472(-4),,,,[西]高柳大輔,村上憲政,889.0
3,8,13,シャイニービーム,牡7,56,丸山元気,1:54.0,ハナ,**,11-11-11-12,36.7,217.2,12,458(0),,,,[西]羽月友彦,小林昌志,554.5
4,6,8,クルーガー,牡7,57,マーフィ,1:54.0,ハナ,**,3-3-2-2,37.5,8.6,3,532(0),,,,[西]高野友和,キャロットファーム,330.0
5,7,11,ザイディックメア,牡7,56,ミナリク,1:54.0,ハナ,**,5-5-2-3,37.4,27.3,7,478(+8),,,,[西]村山明,シルクレーシング,220.0
6,3,3,アルクトス,牡4,55,田辺裕信,1:54.0,クビ,**,1-1-2-3,37.4,6.0,2,550(+10),,,,[東]栗田徹,山口功一郎,
7,7,10,サクラルコール,牡8,56,勝浦正樹,1:54.3,1.3/4,**,9-9-8-7,37.3,72.8,9,496(+6),,,,[東]田島俊明,さくらコマース,
8,5,7,マイネルオフィール,牡7,56,柴田大知,1:55.0,4,**,5-5-5-5,38.3,109.8,10,508(+10),,,,[西]飯田雄三,サラブレッドクラブ・ラフィアン,
9,4,5,ヨシオ,牡6,56,内田博幸,1:55.0,クビ,**,7-7-8-10,38.0,22.5,5,486(-2),,,,[西]森秀行,仲山誉志夫,
10,4,4,ハーベストムーン,牡4,55,津村明秀,1:55.2,1.1/4,**,3-3-5-7,38.5,37.5,8,510(-2),,,,[西]浅見秀一,三田昌宏,
11,6,9,マインシャッツ,牡6,56,石川裕紀,1:55.6,2.1/2,**,9-9-8-10,38.6,252.8,13,486(-4),,,,[西]西浦勝一,吉田照哉,
12,8,12,ブラックスピネル,牡6,56,三浦皇成,1:55.6,クビ,**,7-8-5-5,38.9,25.1,6,510(+2),,,,[西]音無秀孝,サンデーレーシング,
13,2,2,ブラゾンドゥリス,牡7,58,ブロンデ,1:57.3,大,**,11-13-13-13,39.4,150.1,11,532(+6),,,,[東]尾形和幸,ノルマンディーサラブレッドレーシング,
