着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,4,インナーアリュール,牡3,54,木幡育也,1:56.1,,**,14-14-10-9,38.8,36.8,9,468(+4),,,,[東]小桧山悟,平井裕,510.0
2,1,2,マイネルパイオニア,牡3,56,丹内祐次,1:56.4,2,**,11-9-4-4,39.8,6.8,2,458(-2),,,,[東]中舘英二,サラブレッドクラブ・ラフィアン,200.0
3,4,7,ロードスラッシュ,牡3,56,石川裕紀,1:56.5,1/2,**,2-2-2-1,40.2,20.8,6,456(0),,,,[東]木村哲也,ロードホースクラブ,130.0
4,7,14,マイネルカガヤキ,牡3,56,津村明秀,1:56.6,1/2,**,7-7-2-2,40.3,60.6,12,474(+2),,,,[東]青木孝文,サラブレッドクラブ・ラフィアン,77.0
5,3,5,ビレッジイーグル,牡3,53,原優介,1:56.8,1,**,9-9-9-7,39.7,55.7,10,494(+6),,,,[東]竹内正洋,村山輝雄,51.0
6,8,15,サトノレガリア,牡3,56,三浦皇成,1:56.8,クビ,**,4-6-4-5,40.2,1.6,1,500(-4),,,,[東]萩原清,サトミホースカンパニー,
7,1,1,アドマイヤグルス,牡3,56,田辺裕信,1:56.9,クビ,**,13-13-8-7,40.0,7.1,3,512(+6),,,,[東]上原博之,近藤旬子,
8,5,10,ヴォーグロックユー,牡3,56,木幡巧也,1:57.2,2,**,7-7-6-5,40.5,68.5,13,478(+2),,,,[東]牧光二,志村幸彦,
9,8,16,ベアーズレター,牡3,56,野中悠太,1:58.0,5,**,10-11-10-11,40.7,60.1,11,472(+2),,,,[東]佐藤吉勝,熊坂俊一,
10,6,12,ビッグセント,牡3,56,江田照男,1:58.4,2.1/2,**,11-11-13-12,40.7,107.3,15,452(+2),,,,[東]田中清隆,ビッグ,
11,5,9,ディヒター,牡3,56,内田博幸,1:58.5,クビ,**,4-4-10-12,41.2,16.0,4,516(-2),,,,[東]林徹,林正道,
12,6,11,フジノヤマテソーロ,牡3,56,丸山元気,1:58.7,1.1/4,**,3-3-6-9,41.9,28.4,7,488(-4),,,,[東]畠山吉宏,了徳寺健二ホールディングス,
13,2,3,オルフェチョウサン,牡3,53,小林凌大,1:59.0,2,**,16-16-16-15,39.8,105.8,14,416(0),,,,[東]和田雄二,チョウサン,
14,3,6,シゲルガラテア,牡3,56,村田一誠,1:59.3,1.3/4,**,1-1-1-2,43.0,16.5,5,482(-2),,,,[東]水野貴広,森中蕃,
15,7,13,キタノブルー,牡3,56,横山武史,1:59.5,1,**,15-15-15-15,40.6,34.3,8,466(0),,,,[東]国枝栄,ＤＭＭドリームクラブ,
16,4,8,ジャストチョウサン,牡3,53,秋山稔樹,1:59.9,2.1/2,**,4-4-14-14,41.9,227.1,16,472(-10),,,,[東]蛯名利弘,チョウサン,
