着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,5,エヴァーガーデン,牝3,54,丹内祐次,2:16.5,,**,1-1-1-1,35.4,2.4,1,466(+8),,,,[東]高橋祥泰,コスモヴューファーム,"1,035.2"
2,2,2,リスペクト,牡3,56,津村明秀,2:16.6,1/2,**,6-8-5-3,35.1,11.7,5,458(-12),,,,[東]奥村武,石川達絵,407.2
3,6,8,サーストンカイドー,牡3,56,石川裕紀,2:16.8,1.1/2,**,5-6-5-3,35.3,15.7,7,506(-4),,,,[西]橋田満,齊藤宣勝,253.6
4,7,9,キングオブドラゴン,牡3,56,北村宏司,2:16.8,アタマ,**,4-4-5-7,35.3,5.9,3,480(-8),,,,[西]矢作芳人,窪田芳郎,150.0
5,8,11,オラコモエスタス,牡3,56,三浦皇成,2:17.0,1,**,2-2-2-2,35.8,11.1,4,498(-4),,,,[東]伊藤大士,玉腰勇吉,101.0
6,5,6,ヒシエレガンス,牡3,56,石橋脩,2:17.5,3,**,6-6-2-5,36.2,23.3,8,490(0),,,,[東]堀宣行,阿部雅英,
7,4,4,マイネルクロンヌ,牡3,56,横山武史,2:17.7,1.1/2,**,10-10-10-8,35.6,28.9,9,508(0),,,,[東]手塚貴久,サラブレッドクラブ・ラフィアン,
8,8,12,エターナルボンド,牡3,56,田辺裕信,2:17.8,3/4,**,9-8-9-8,36.1,4.3,2,506(-4),,,,[東]伊藤圭三,社台レースホース,
9,6,7,エルセンブルグ,牡3,56,丸山元気,2:18.1,1.1/2,**,12-12-11-10,35.6,13.9,6,524(-4),,,,[東]相沢郁,サンデーレーシング,
10,3,3,ジーマックス,牡3,56,大野拓弥,2:18.4,2,**,2-3-4-5,37.0,59.9,11,524(-4),,,,[東]中舘英二,佐野信幸,
11,1,1,キングスバーンズ,牡3,56,内田博幸,2:20.0,10,**,11-11-11-12,37.4,40.1,10,522(-2),,,,[東]加藤征弘,丸山担,
12,7,10,ドラゴンウォリアー,牡3,56,木幡巧也,2:21.5,9,**,6-4-5-11,40.0,114.4,12,506(-2),,,,[東]岩戸孝樹,田頭勇貴,
