着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,6,シャチ,牡3,53,山田敬士,1:35.0,,**,6-5-4,34.8,37.7,10,458(-4),,,,[東]小桧山悟,中村勝彦,730.0
2,2,2,チアチアクラシカ,牝3,54,丸山元気,1:35.0,クビ,**,2-2-1,35.2,5.3,3,494(0),,,,[東]堀井雅広,藤田在子,290.0
3,6,8,アミークス,牝3,54,松山弘平,1:35.2,1,**,2-5-6,35.0,9.1,4,446(-4),,,,[東]栗田徹,スリーエイチレーシング,180.0
4,8,13,ヴェンチュラスター,牡3,56,Ｍ．デム,1:35.3,1/2,**,2-1-2,35.6,2.6,1,420(-6),,,,[東]小島茂之,西見徹也,110.0
5,5,7,インウィクトス,牡3,56,吉田豊,1:35.3,ハナ,**,10-8-6,34.9,33.3,8,454(-4),,,,[東]小桧山悟,加藤厚子,73.0
6,3,3,スリリングドリーム,牝3,54,丹内祐次,1:35.4,3/4,**,8-4-3,35.4,35.7,9,444(-2),,,,[東]小野次郎,サラブレッドクラブ・ラフィアン,
7,7,10,グランフェスタ,牡3,56,田辺裕信,1:35.4,ハナ,**,8-10-9,34.8,31.3,7,438(-4),,,,[西]武幸四郎,市川義美ホールディングス,
8,4,5,シーシーサザン,牝3,51,原優介,1:35.5,クビ,**,13-11-13,34.6,9.2,5,438(-2),,,,[東]武井亮,吉田照哉,
9,8,12,ロードベイリーフ,牡3,56,三浦皇成,1:35.5,クビ,**,6-7-8,35.2,3.5,2,478(-8),,,,[西]森田直行,ロードホースクラブ,
10,6,9,ハディア,牡3,56,勝浦正樹,1:35.8,1.1/2,**,2-8-9,35.3,236.0,12,454(-8),,,,[東]粕谷昌央,ターフ・スポート,
11,7,11,アビエルト,牡3,56,ヒューイ,1:36.0,1.1/4,**,1-3-4,36.1,23.8,6,486(+18),,,,[西]森秀行,野嶋祥二,
12,4,4,フォギーショコラ,牡3,54,木幡育也,1:36.4,2.1/2,**,10-11-9,35.6,397.4,13,436(-10),,,,[東]的場均,田頭勇貴,
13,1,1,デビルスダンサー,牝3,52,藤田菜七,1:36.5,1/2,**,12-11-9,35.7,47.5,11,428(-4),,,,[東]奥村武,前迫義幸,
