着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,6,ヴォートルエロー,牡3,56,江田照男,1:53.6,,**,1-1-2-1,37.2,11.2,5,476(+2),,,,[東]田村康仁,ラ・メール,730.0
2,8,11,キタノオクトパス,牡3,56,田辺裕信,1:53.7,3/4,**,3-3-1-2,37.3,4.6,3,544(+2),,,,[東]高木登,北所直人,290.0
3,4,4,ヴィクトワールボス,牡3,56,三浦皇成,1:54.5,5,**,9-7-6-3,37.8,30.6,7,512(+10),,,,[東]岩戸孝樹,小田吉男,180.0
4,7,9,フルデプスリーダー,牡3,56,Ｍ．デム,1:54.7,1.1/4,**,6-6-7-7,37.9,2.9,1,468(-8),,,,[東]斎藤誠,小田吉男,110.0
5,8,12,モルタル,牡3,56,木幡巧也,1:54.8,クビ,**,7-7-3-3,38.3,61.3,9,478(-2),,,,[東]加藤征弘,阿部友弘,73.0
6,3,3,ニュートンテソーロ,牡3,56,大野拓弥,1:54.9,3/4,**,12-11-7-5,38.1,3.1,2,492(+4),,,,[東]田中博康,了徳寺健二ホールディングス,
7,6,7,ニーズヘッグ,牝3,54,横山和生,1:55.5,3.1/2,**,10-10-9-8,38.4,6.4,4,476(0),,,,[東]小野次郎,ＹＧＧホースクラブ,
8,2,2,ワセダウォリアー,牡3,56,北村宏司,1:56.3,5,**,11-11-12-11,38.8,93.9,10,458(-6),,,,[東]金成貴史,大冨智弘,
9,1,1,セイユメアカリ,牡3,54,藤田菜七,1:57.0,4,**,4-4-9-10,39.8,59.3,8,450(+4),,,,[東]浅野洋一,金田成基,
10,6,8,ミッキープリンス,牡3,56,ヒューイ,1:57.4,2.1/2,**,7-7-11-11,40.1,24.1,6,510(+2),,,,[東]国枝栄,野田みづき,
11,5,5,ラブエスポー,牝3,51,秋山稔樹,1:57.7,2,**,4-4-3-5,41.2,111.5,12,458(0),,,,[東]蛯名利弘,増田陽一,
12,7,10,プライモーディアル,牡3,56,野中悠太,2:00.8,大,**,2-2-3-9,44.3,104.6,11,484(-2),,,,[東]黒岩陽一,ゴドルフィン,
