着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,2,デストロイ,牡6,57,Ｍ．デム,1:55.5,,**,6-6-6-4,36.7,2.5,1,520(+2),,,,[東]高橋裕,諸岡慶,760.0
2,3,3,ファンタスティック,牡4,57,藤井勘一,1:56.0,3,**,1-1-1-1,37.6,8.6,4,474(-2),,,,[東]武藤善則,佐々木雄二,300.0
3,8,10,セイカヤマノ,牡4,57,三浦皇成,1:56.0,アタマ,**,11-11-11-11,36.6,3.9,2,494(+4),,,,[東]南田美知,久米誠,190.0
4,1,1,ベルジュネス,セ4,57,丹内祐次,1:56.0,アタマ,**,3-3-4-4,37.4,10.2,5,456(+2),,,,[東]畠山吉宏,岡田牧雄,110.0
5,4,4,ロジポルカ,牡4,57,内田博幸,1:56.1,1/2,**,2-2-2-2,37.7,13.2,7,470(+2),,,,[東]菊沢隆徳,久米田正明,76.0
6,8,11,ブラックアンバー,牡4,57,宮崎北斗,1:56.2,1/2,**,8-8-7-7,37.1,64.0,9,524(+6),,,,[東]伊藤伸一,田頭勇貴,
7,7,8,ポートロイヤル,セ4,57,大野拓弥,1:56.4,1.1/4,**,6-6-7-10,37.4,5.3,3,472(-8),,,,[東]高柳瑞樹,社台レースホース,
8,5,5,サルーテ,牡5,57,武藤雅,1:56.4,クビ,**,10-10-7-7,37.3,12.0,6,564(-2),,,,[東]高木登,小菅定雄,
9,6,7,ロジカルガール,牝4,55,石橋脩,1:56.6,1.1/4,**,5-5-4-4,38.0,50.3,8,472(+18),,,,[東]大和田成,平川浩之,
10,7,9,ゴールドパッション,牡5,57,西田雄一,1:56.8,1.1/4,**,8-8-7-7,37.7,71.0,10,530(+2),,,,[東]青木孝文,居城寿与,
11,6,6,テンキセキ,牝7,55,木幡巧也,1:58.5,大,**,3-3-2-3,40.0,220.6,11,486(+4),,,,[東]牧光二,天白泰司,
