着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,4,クルーガー,牡8,57,石橋脩,1:32.8,,**,4-6-5,35.2,10.2,4,530(+2),,,,[西]高野友和,キャロットファーム,"3,956.0"
2,3,5,ボンセルヴィーソ,牡6,54,木幡巧也,1:33.1,2,**,4-8-5,35.4,51.6,13,480(+2),,,,[西]池添学,名古屋友豊,"1,616.0"
3,3,6,レイエンダ,牡5,57,丸山元気,1:33.1,ハナ,**,10-9-9,35.2,11.8,5,494(-2),,,,[東]藤沢和雄,キャロットファーム,988.0
4,6,11,ケイアイノーテック,牡5,57,津村明秀,1:33.2,1/2,**,14-12-12,34.9,13.0,6,470(-4),,,,[西]平田修,亀田和弘,590.0
5,4,7,プリモシーン,牝5,56,Ｍ．デム,1:33.3,1/2,**,10-11-8,35.2,2.4,1,500(-4),,,,[東]木村哲也,シルクレーシング,390.0
6,7,14,ドーヴァー,牡7,56,田辺裕信,1:33.3,ハナ,**,13-12-9,35.0,32.3,11,506(+2),,,,[東]伊藤圭三,ゴドルフィン,
7,1,2,ストーミーシー,牡7,56.5,横山武史,1:33.3,クビ,**,2-2-1,36.1,8.8,3,552(+4),,,,[東]斎藤誠,ミルファーム,
8,8,15,カツジ,牡5,56,松山弘平,1:33.3,アタマ,**,16-16-16,34.4,15.7,7,490(-2),,,,[西]池添兼雄,カナヤマホールディングス,
9,5,9,ブラックムーン,牡8,57,吉田豊,1:33.5,1,**,14-15-15,34.9,94.7,15,498(0),,,,[西]西浦勝一,ＨｉｍＲｏｃｋＲａｃｉｎｇホールディングス,
10,2,3,ジャンダルム,牡5,56,藤井勘一,1:33.6,3/4,**,4-5-2,36.2,8.1,2,508(-2),,,,[西]池江泰寿,前田幸治,
11,4,8,トーラスジェミニ,牡4,54,木幡育也,1:33.9,1.3/4,**,2-3-2,36.6,17.8,9,482(-2),,,,[東]小桧山悟,柴原榮,
12,7,13,エメラルファイト,牡4,56,石川裕紀,1:34.0,1/2,**,12-12-12,35.7,35.2,12,464(0),,,,[東]相沢郁,高橋勉,
13,6,12,ペプチドバンブー,牡5,54,松田大作,1:34.7,4,**,4-9-9,36.8,18.3,10,508(-4),,,,[西]武英智,沼川一彦,
14,8,16,マイスタイル,牡6,57.5,横山典弘,1:35.9,7,**,4-3-5,38.6,15.7,8,458(-10),,,,[西]昆貢,寺田千代乃,
15,5,10,ムーンクエイク,セ7,56,北村宏司,1:36.8,5,**,4-6-12,39.2,70.6,14,512(+8),,,,[東]藤沢和雄,キャロットファーム,
16,1,1,ナインテイルズ,牡9,54,野中悠太,1:39.2,大,**,1-1-4,42.1,276.0,16,484(-4),,,,[西]長谷川浩,岡田牧雄,
