着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,4,レッドサイオン,牡4,56,ルメール,1:34.7,,**,7-6-6,35.4,4.4,3,452(-8),,,,[東]藤沢和雄,東京ホースレーシング,"1,845.9"
2,3,3,フォルコメン,牡4,56,レーン,1:34.7,ハナ,**,3-3-2,36.1,2.5,1,514(+2),,,,[東]堀宣行,社台レースホース,737.4
3,6,8,ロフティフレーズ,牝5,53,丸山元気,1:34.7,クビ,**,9-8-9,35.2,17.6,5,456(-6),,,,[東]上原博之,水上ふじ子,463.7
4,7,9,ウインフェニックス,牡9,54,内田博幸,1:34.8,クビ,**,7-8-6,35.3,213.8,12,476(-14),,,,[東]奥平雅士,ウイン,226.0
4,8,12,クラヴィスオレア,セ4,54,木幡育也,1:34.8,同着,**,1-1-1,36.5,22.0,7,472(0),,,,[東]藤沢和雄,多田信尊,226.0
6,5,6,エクセランフィーユ,牝4,53,Ｍ．デム,1:34.8,クビ,**,3-5-5,35.8,13.0,4,422(0),,,,[東]木村哲也,サンデーレーシング,
7,2,2,レッドレグナント,牝5,51,武藤雅,1:34.9,3/4,**,2-2-3,36.4,33.6,9,486(+2),,,,[東]大竹正博,東京ホースレーシング,
8,1,1,ダノンジャスティス,牡4,55,津村明秀,1:35.1,1.1/4,**,3-3-3,36.4,50.9,10,496(+4),,,,[東]田中博康,ダノックス,
9,8,11,ニシノカツナリ,牡4,56,田辺裕信,1:35.2,1/2,**,9-10-9,35.5,3.3,2,478(-2),,,,[東]水野貴広,西山茂行,
10,5,5,スーパーブレイク,牡6,55,吉田豊,1:35.4,1.1/4,**,12-11-11,35.5,26.7,8,480(+4),,,,[東]戸田博文,堂守貴志,
11,6,7,スマートエレメンツ,牡6,55,武豊,1:35.6,1.1/4,**,6-6-6,36.3,18.1,6,530(+12),,,,[東]鹿戸雄一,大川徹,
12,7,10,オハナ,牝5,52,藤岡康太,1:35.6,ハナ,**,11-12-12,35.6,82.0,11,434(-4),,,,[東]堀宣行,金子真人ホールディングス,
