着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,9,ビップデヴィット,牡5,57,北村宏司,1:55.8,,**,1-1-1-1,38.6,31.3,8,490(+6),,,,[東]宮田敬介,鈴木邦英,760.0
2,8,11,ジェイケイエース,牡4,57,田辺裕信,1:56.6,5,**,6-6-4-3,39.1,3.8,2,534(-2),,,,[東]松永康利,小谷野次郎,300.0
3,4,4,サミットプッシュ,牡5,57,丸山元気,1:56.6,ハナ,**,8-8-6-6,38.9,5.8,3,492(-6),,,,[東]和田雄二,キャロットファーム,190.0
4,6,7,ネオヴィットーリア,牝6,55,吉田豊,1:56.6,クビ,**,10-10-8-8,38.6,8.3,5,460(-2),,,,[東]古賀史生,ドリームジャパンホースレーシング,110.0
5,1,1,チェリートリトン,牡6,54,小林凌大,1:56.7,3/4,**,3-2-4-3,39.2,3.5,1,488(-2),,,,[東]小西一男,櫻井悦朗,76.0
6,5,5,エコロドリーム,牡4,57,柴田善臣,1:56.9,1,**,3-4-6-6,39.3,11.1,6,480(+2),,,,[東]岩戸孝樹,原村正紀,
7,7,8,グラファイト,牡5,57,大野拓弥,1:57.3,2.1/2,**,2-2-2-2,40.0,6.0,4,480(-2),,,,[東]宗像義忠,社台レースホース,
8,2,2,ゴー,牡4,57,木幡巧也,1:57.4,1/2,**,10-10-11-9,39.1,59.4,11,502(0),,,,[東]伊藤伸一,グリーンスウォード,
9,8,10,キュアン,セ4,57,伊藤工真,1:57.5,1/2,**,3-4-2-3,40.1,35.0,9,504(-8),,,,[東]林徹,松谷翔太,
10,3,3,トーホウボッカ,牡4,57,横山武史,1:57.7,1.1/4,**,7-6-10-9,39.6,15.7,7,484(+2),,,,[東]田中清隆,東豊物産,
11,6,6,ハンドリー,牝5,55,津村明秀,1:57.8,1/2,**,8-8-8-9,39.8,45.4,10,468(+4),,,,[東]青木孝文,大倉佑介,
