着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,12,ロザムール,牝4,55,田辺裕信,1:35.3,,**,2-2-2,34.7,5.0,2,480(-2),,,,[東]上原博之,栗山良子,"1,527.3"
2,2,2,バールドバイ,牡5,57,北村宏司,1:35.4,1/2,**,2-3-3,34.7,2.1,1,514(+2),,,,[東]木村哲也,ゴドルフィン,607.8
3,8,11,スペキュラース,牝4,55,丹内祐次,1:35.7,1.3/4,**,1-1-1,35.4,168.2,12,462(+6),,,,[東]高橋祥泰,ビッグレッドファーム,383.9
4,6,7,カルリーノ,牡4,57,三浦皇成,1:35.8,3/4,**,7-5-5,34.7,9.2,4,514(0),,,,[東]高橋裕,Ｇリビエール・レーシング,230.0
5,5,6,ミッキーバディーラ,牝4,55,石橋脩,1:35.8,ハナ,**,4-3-4,35.0,5.9,3,480(+6),,,,[西]音無秀孝,野田みづき,150.0
6,6,8,エメラルスター,牡6,57,吉田豊,1:35.8,クビ,**,9-7-7,34.4,68.4,10,462(-2),,,,[東]相沢郁,高橋勉,
7,7,9,アルトリウス,セ6,57,石川裕紀,1:36.1,2,**,7-7-7,34.8,32.9,8,462(-2),,,,[東]高橋文雅,Ｇ１レーシング,
7,7,10,クインズサン,牡7,57,野中悠太,1:36.1,同着,**,9-10-9,34.6,9.8,5,470(-2),,,,[東]和田正一,亀田和弘,
9,4,4,グレイシア,牝4,55,津村明秀,1:36.2,3/4,**,4-5-5,35.1,10.8,6,470(+2),,,,[東]栗田徹,吉田勝己,
10,5,5,ショウボート,牡8,57,大野拓弥,1:36.2,ハナ,**,11-10-11,34.6,56.8,9,500(+18),,,,[東]高橋文雅,馬場幸夫,
11,3,3,ショワドゥロワ,牡6,57,横山武史,1:36.4,3/4,**,12-12-11,34.5,29.7,7,516(-2),,,,[東]鹿戸雄一,村野康司,
12,1,1,イサチルダイチ,牡4,57,木幡初也,1:37.5,7,**,4-7-9,36.2,86.3,11,498(-2),,,,[東]竹内正洋,小坂功,
