着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,6,オジュウチョウサン,牡9,63,石神深一,5:02.9,,,2-2-1-1,14.3,1.1,1,510(0),,,,[東]和田正一,チョウサン,"6,639.2"
2,8,11,メイショウダッサイ,牡7,63,森一馬,5:03.4,3,,3-3-3-3,14.3,10.2,3,506(-6),,,,[西]飯田祐史,松本好雄,"2,611.2"
3,5,5,ブライトクォーツ,牡6,63,西谷誠,5:05.8,大,,5-5-2-2,14.4,20.4,4,490(-10),,,,[西]荒川義之,シルクレーシング,"1,705.6"
4,6,7,シンキングダンサー,牡7,63,五十嵐雄,5:09.5,大,,6-6-5-5,14.6,28.9,5,474(-2),,,,[東]武市康男,佐藤雄司,990.0
5,8,10,アズマタックン,牡7,63,小坂忠士,5:10.8,8,,10-10-9-7,14.6,193.1,10,508(-4),,,,[西]加用正,東哲次,660.0
6,2,2,ヒロシゲセブン,牡5,63,高田潤,5:12.1,8,,7-8-6-6,14.7,121.4,8,512(-4),,,,[西]北出成人,吉岡隆,
7,3,3,コスモロブロイ,牡5,63,草野太郎,5:16.0,大,,7-6-8-8,14.9,84.9,7,528(-4),,,,[東]伊藤伸一,岡田繁幸,
8,4,4,ユイノシンドバッド,牡5,63,大江原圭,5:18.1,大,,9-9-10-9,15.0,177.5,9,500(-6),,,,[東]竹内正洋,由井健太郎,
中,1,1,シングンマイケル,セ6,63,金子光希,,,,4-4-4-4,,6.1,2,462(+6),,,,[東]大江原哲,伊坂重憲,
中,7,8,メドウラーク,牡9,63,北沢伸也,,,,1-1-7-10,,33.5,6,512(0),,,,[西]橋田満,吉田勝己,
中,7,9,セガールフォンテン,牡10,63,上野翔,,,,,,267.3,11,498(-10),,,,[東]石毛善彦,吉橋興生,
