着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,3,アルディエンテ,牡3,56,横山武史,2:16.4,,**,2-2-1-1,37.4,1.5,1,470(0),,,,[東]古賀慎明,Ｇ１レーシング,510.0
2,7,15,エクセレントラン,牡3,56,柴田善臣,2:16.8,2.1/2,**,15-14-14-7,36.4,10.8,3,476(-12),,,,[東]大江原哲,田畑利彦,200.0
3,8,18,マイロングタイム,牡3,56,村田一誠,2:16.8,アタマ,**,10-10-5-5,37.3,21.0,6,456(+4),,,,[東]藤原辰雄,佐藤良二,130.0
4,3,6,ハーツシンフォニー,牡3,56,田辺裕信,2:16.8,アタマ,**,3-3-3-3,37.6,5.1,2,468(-10),,,,[東]戸田博文,ＤＭＭドリームクラブ,77.0
5,2,4,ペルージュ,牝3,54,大野拓弥,2:16.9,1/2,**,5-5-5-5,37.5,47.1,9,424(+8),,,,[東]中川公成,岡田牧雄,51.0
6,3,5,マイネルケイローン,牡3,56,宮崎北斗,2:17.0,クビ,**,8-8-9-10,37.2,165.7,13,430(+2),,,,[東]松永康利,サラブレッドクラブ・ラフィアン,
7,1,1,ナンヨーユウヤク,牡3,56,木幡初也,2:17.1,1/2,**,1-1-2-2,38.1,19.6,5,490(+2),,,,[東]杉浦宏昭,中村徳也,
8,8,16,ベルブション,牡3,54,藤田菜七,2:17.2,3/4,**,7-7-5-4,37.8,15.2,4,478(-2),,,,[東]青木孝文,子安裕樹,
9,7,14,ラッキービープラン,牝3,54,伊藤工真,2:17.5,1.1/2,**,15-16-16-17,36.7,222.3,14,462(0),,,,[東]宗像義忠,薗部博之,
10,5,10,ウインルモンド,牡3,56,丹内祐次,2:17.5,クビ,**,17-17-17-16,36.4,59.4,12,472(-2),,,,[東]水野貴広,ウイン,
11,4,8,キングバーグ,牡3,56,中谷雄太,2:17.6,3/4,**,13-14-14-13,37.3,254.5,15,446(+6),,,,[東]本間忍,長谷川兼美,
12,6,12,スピランセス,牝3,54,丸田恭介,2:17.7,3/4,**,11-11-9-7,37.8,373.9,18,446(+2),,,,[東]田村康仁,ディアレスト,
13,8,17,プラチナポイント,牝3,51,山田敬士,2:17.9,1.1/4,**,13-13-13-11,37.7,57.1,11,436(+8),,,,[東]高橋義博,海谷幸司,
14,7,13,エースインザハート,牡3,54,木幡育也,2:18.4,3,**,5-5-5-7,38.9,54.4,10,452(+2),,,,[東]大江原哲,西村隆平,
15,4,7,メンフィス,牝3,54,北村宏司,2:19.0,3.1/2,**,8-8-9-11,39.2,27.4,7,462(0),,,,[東]伊藤大士,ニッシンホールディングス,
16,5,9,ミライヘノノゾミ,牝3,54,木幡巧也,2:19.6,3.1/2,**,11-11-12-13,39.6,40.1,8,494(-2),,,,[東]伊藤大士,三島宣彦,
17,6,11,ルートサブロク,牡3,56,岩部純二,2:21.0,9,**,18-18-18-18,39.6,337.6,17,470(-6),,,,[東]石毛善彦,ミルファーム,
18,1,2,ドントクライマリア,セ3,55,菊沢一樹,2:21.6,3.1/2,**,3-3-4-13,42.3,290.3,16,440(0),,,,[東]林徹,丸山担,
