着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,3,クリノテルチャン,牝3,52,木幡育也,1:54.9,,**,4-6-3-3,37.9,6.3,3,488(+6),,,,[東]大江原哲,栗本博晴,510.0
2,3,4,ジュールサイクル,牝3,54,内田博幸,1:54.9,ハナ,**,4-3-1-2,38.4,3.1,1,442(-6),,,,[東]田中剛,吉田照哉,200.0
3,7,13,フルールエトワール,牝3,54,岩田康誠,1:55.4,3,**,1-1-2-1,38.9,6.8,4,486(0),,,,[東]上原博之,高松悟,130.0
4,6,11,シラカバ,牝3,54,武藤雅,1:56.3,5,**,3-3-5-4,39.1,8.1,5,454(+2),,,,[東]戸田博文,小濱忠一,77.0
5,2,2,ユースフルラヴ,牝3,54,ルメール,1:56.3,ハナ,**,10-9-7-7,38.6,3.3,2,418(+10),,,,[東]田中博康,吉田晴哉,51.0
6,5,8,ヒラボクアリー,牝3,54,野中悠太,1:56.3,クビ,**,8-7-6-6,38.9,18.7,7,464(0),,,,[東]竹内正洋,平田牧場,
7,5,9,ガラパーティー,牝3,54,横山典弘,1:57.0,4,**,10-9-7-7,39.3,16.5,6,504(+12),,,,[東]久保田貴,寺田千代乃,
8,4,7,アオイスター,牝3,54,中井裕二,1:57.2,1.1/4,**,13-13-11-9,39.2,114.0,11,452(0),,,,[東]和田雄二,鈴木照雄,
9,1,1,マリノヴィヴィアナ,牝3,54,武士沢友,1:57.6,2.1/2,**,15-15-13-11,39.4,58.6,10,446(+4),,,,[東]松永康利,クラウン,
10,8,15,アスピラシオン,牝3,54,田中勝春,1:58.1,3,**,2-2-3-4,41.1,341.7,13,358(+4),,,,[東]高橋義博,高橋信博,
11,6,10,ヤマニンファボリ,牝3,54,木幡巧也,1:58.7,3.1/2,**,12-12-10-9,40.9,414.5,15,388(-6),,,,[東]田島俊明,土井肇,
12,7,12,ブラウンアイズ,牝3,54,江田照男,1:58.9,1.1/2,**,7-7-11-13,40.9,21.5,8,514(+2),,,,[東]萱野浩二,山上和良,
13,4,6,スプリングブリーズ,牝3,54,岩部純二,1:59.5,3.1/2,**,13-13-13-12,41.4,254.3,12,464(+4),,,,[東]萱野浩二,マークス,
14,3,5,ドゥマルセイユ,牝3,54,石川裕紀,2:01.0,9,**,4-3-7-13,43.3,358.8,14,408(-2),,,,[東]畠山吉宏,大塚亮一,
15,8,14,メンフィス,牝3,54,ヒューイ,2:03.2,大,**,8-9-15-15,44.8,50.5,9,464(+2),,,,[東]伊藤大士,ニッシンホールディングス,
