着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,12,ストームリッパー,セ4,57,三浦皇成,1:34.9,,**,15-14-12,35.2,3.8,2,508(+6),,,,[東]鹿戸雄一,吉田勝己,760.0
2,5,10,ジャッキー,牡6,57,内田博幸,1:34.9,クビ,**,4-3-2,36.1,158.0,15,486(-2),,,,[東]高橋祥泰,本田恒雄,300.0
3,1,1,アーザムブルー,牡6,57,ヒューイ,1:34.9,ハナ,**,10-11-9,35.5,5.0,3,480(+8),,,,[東]戸田博文,シルクレーシング,190.0
4,2,4,エールグリーツ,牝5,55,木幡巧也,1:35.0,クビ,**,13-11-12,35.5,30.9,9,436(-4),,,,[東]林徹,社台レースホース,110.0
5,5,9,ウインレフィナード,牡4,57,津村明秀,1:35.1,1/2,**,7-5-4,36.1,11.1,4,454(-2),,,,[東]畠山吉宏,ウイン,76.0
6,8,15,シャワークライム,牝4,55,大野拓弥,1:35.1,クビ,**,10-13-12,35.5,15.2,6,444(+2),,,,[東]田中剛,吉田照哉,
7,8,16,クィーンビー,牝7,55,野中悠太,1:35.1,ハナ,**,13-14-12,35.4,103.1,14,494(-14),,,,[東]松永康利,和田牧場,
8,4,7,ギャンブラー,牡5,56,斎藤新,1:35.1,ハナ,**,1-1-1,36.5,42.8,11,528(+4),,,,[東]斎藤誠,大野富生,
9,2,3,カンパーニャ,牡4,57,北村宏司,1:35.2,クビ,**,4-5-2,36.1,2.8,1,452(-2),,,,[東]畠山吉宏,村野康司,
10,7,13,コスモミローディア,牡4,55,木幡育也,1:35.4,1.1/4,**,9-8-6,36.2,41.3,10,454(0),,,,[東]清水英克,ビッグレッドファーム,
11,3,6,ライレローズ,牝5,55,杉原誠人,1:35.5,クビ,**,4-5-6,36.4,19.9,7,446(+6),,,,[東]古賀慎明,キャロットファーム,
12,1,2,ミレフォリウム,牝5,55,柴田善臣,1:35.5,クビ,**,10-8-9,36.3,89.1,13,486(-8),,,,[東]中舘英二,サンデーレーシング,
13,7,14,ミヤケ,牡4,57,横山和生,1:35.8,1.3/4,**,15-16-16,35.5,63.6,12,486(+8),,,,[東]和田勇介,小林祥晃,
14,3,5,サンディレクション,牡4,57,江田照男,1:35.8,アタマ,**,2-3-6,36.9,14.7,5,460(0),,,,[東]高木登,ノルマンディーサラブレッドレーシング,
15,6,11,アングレーム,牝5,55,鮫島克駿,1:36.1,1.3/4,**,7-8-9,36.9,28.9,8,462(+14),,,,[東]矢野英一,キャロットファーム,
16,4,8,スースー,牝4,55,井上敏樹,1:37.6,9,**,2-2-4,39.0,160.6,16,424(-6),,,,[東]大和田成,田中純一,
