着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,2,ヘルシャフト,牡3,56,藤岡佑介,1:53.4,,**,1-1-1-1,38.8,27.8,10,506(0),,,,[西]野中賢二,カナヤマホールディングス,"1,828.0"
2,6,9,テーオーケインズ,牡3,56,大野拓弥,1:53.8,2.1/2,**,7-7-8-9,38.4,7.7,5,478(-4),,,,[西]高柳大輔,小笹公也,728.0
3,3,3,ミヤジコクオウ,牡3,56,ミナリク,1:54.0,1,**,13-13-11-7,38.2,11.6,6,496(+2),,,,[西]川村禎彦,曽我司,454.0
4,8,12,アメリカンフェイス,牡3,56,吉田豊,1:54.0,クビ,**,11-10-6-5,38.7,113.0,13,474(-2),,,,[東]戸田博文,吉澤克己,270.0
5,5,7,レーヌブランシュ,牝3,54,池添謙一,1:54.1,1/2,**,9-7-6-6,38.9,25.1,9,450(-4),,,,[西]橋口慎介,前田晋二,180.0
6,8,13,ダノンファラオ,牡3,56,坂井瑠星,1:54.4,1.1/2,**,2-2-2-2,39.6,3.7,1,522(0),,,,[西]矢作芳人,ダノックス,
7,1,1,ヤウガウ,牡3,56,岩田康誠,1:54.4,アタマ,**,5-5-3-4,39.4,4.3,2,482(-4),,,,[西]須貝尚介,Ｇリビエール・レーシング,
8,4,4,ヴォルスト,牡3,56,三浦皇成,1:54.5,1/2,**,12-12-13-11,38.6,37.9,11,494(-6),,,,[西]宮本博,ノースヒルズ,
9,7,10,ジゲン,牡3,56,津村明秀,1:54.7,1,**,7-5-3-3,39.7,16.8,7,442(0),,,,[西]浅見秀一,林正道,
10,7,11,イモータルスモーク,牡3,56,田辺裕信,1:56.1,8,**,9-10-8-7,40.7,22.0,8,492(+2),,,,[東]金成貴史,レッドマジック,
11,5,6,ロンゴノット,牡3,56,石橋脩,1:59.9,大,**,5-7-8-12,44.5,6.4,4,486(0),,,,[東]高柳瑞樹,ゴドルフィン,
12,4,5,ライトウォーリア,牡3,56,丸山元気,2:00.0,クビ,**,3-3-3-10,45.0,6.1,3,482(-2),,,,[西]高野友和,キャロットファーム,
13,6,8,アメリカンベイビー,牡3,56,石川裕紀,2:00.2,1.1/4,**,4-4-11-12,44.4,108.5,12,482(+6),,,,[西]庄野靖志,吉澤克己,
