着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,7,ダンシングプリンス,牡4,57,三浦皇成,1:10.3,,**,1-1,36.7,1.7,1,504(+12),,,,[東]宮田敬介,吉田千津,760.0
2,6,12,フジノタカネ,牡4,57,丸山元気,1:11.9,10,**,15-15,36.4,6.7,3,528(0),,,,[東]手塚貴久,星野壽市,300.0
3,7,14,タニマサベーカ,牡5,54,小林凌大,1:12.1,1.1/4,**,5-3,38.1,724.4,15,466(-14),,,,[東]星野忍,谷正之,190.0
4,6,11,ルミエールソレイユ,牝4,55,柴田大知,1:12.2,クビ,**,10-10,37.4,78.8,10,468(-12),,,,[東]粕谷昌央,岡田牧雄,110.0
5,2,3,ヒロミ,牡5,57,西田雄一,1:12.2,クビ,**,6-5,37.8,22.0,5,502(0),,,,[東]加藤士津,了徳寺健二ホールディングス,76.0
6,4,8,ミユキメガバックス,牡4,57,江田照男,1:12.3,クビ,**,11-10,37.4,117.8,11,548(+4),,,,[東]清水英克,長井純一,
7,5,9,コウユークロガヨカ,牡4,57,内田博幸,1:12.4,1/2,**,6-7,38.0,16.0,4,476(+2),,,,[東]竹内正洋,加治屋貞光,
8,5,10,ケイアイマリブ,牡5,57,野中悠太,1:12.4,ハナ,**,9-9,37.9,34.1,7,482(-14),,,,[東]和田正一,亀田和弘,
9,1,1,ヒロノトウリョウ,牡4,57,田辺裕信,1:12.6,1.1/4,**,2-2,38.7,27.6,6,492(+12),,,,[東]蛯名利弘,小野博郷,
10,3,5,フィリーズラン,牝4,55,木幡巧也,1:12.9,1.1/2,**,2-3,39.0,52.7,9,436(+8),,,,[東]牧光二,岡村善行,
11,8,16,オルダージュ,牡4,57,石橋脩,1:13.1,1,**,6-6,38.7,3.6,2,480(+4),,,,[東]青木孝文,ノルマンディーサラブレッドレーシング,
12,2,4,コウジンシックス,牝4,55,黛弘人,1:13.1,アタマ,**,14-13,37.9,501.9,14,430(+6),,,,[東]和田雄二,加藤興一,
13,7,13,コパノアダムス,牡4,55,藤田菜七,1:13.4,2,**,11-13,38.5,127.6,12,490(+6),,,,[東]武藤善則,小林照弘,
14,3,6,コスモペリドット,牡6,57,丹内祐次,1:14.0,3.1/2,**,13-10,39.0,38.7,8,510(+10),,,,[東]高橋祥泰,ビッグレッドファーム,
15,1,2,ロワデベット,セ5,57,嶋田純次,1:17.5,大,**,2-7,43.6,201.4,13,464(-15),,,,[東]石毛善彦,ライオンレースホース,
取,8,15,ダブルスプリット,牡6,57,武藤雅,,,**,,,---,,計不,,,,[東]上原博之,椎名節,
